DATA, ACAP, KLOC, LTEX, PVOL, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.18,4.78,12.095,2.715,2.984,4.774,2.392,3.045,73.755,13.765,181.365,0.536
3.398,4.261,294.18,1.195,4.812,2.866,2.248,3.522,1644.46,35.063,11345.271,0.268
3.033,4.063,323.163,1.88,4.155,4.249,4.157,3.864,1232.169,30.542,8311.493,0.0
2.959,4.592,252.064,2.97,3.583,1.147,2.182,3.098,765.025,27.662,9763.421,0.804
4.696,3.87,292.349,1.26,4.96,4.933,3.979,3.495,1537.472,33.98,11692.181,0.536
3.098,3.932,379.468,3.873,3.645,2.663,2.753,3.005,1034.835,30.972,7657.928,0.536
2.419,3.547,219.145,2.421,2.749,3.381,1.497,3.532,522.082,25.904,3218.696,1.072
2.447,4.33,12.747,1.447,2.206,2.147,1.717,3.991,44.162,11.442,416.203,1.34
3.012,4.479,174.668,2.663,4.859,4.873,1.84,3.357,719.402,28.633,7925.72,2.681
4.807,3.541,246.234,2.324,2.281,5.129,3.978,3.544,1545.941,34.163,2053.982,0.0
3.576,3.258,351.918,2.001,3.807,1.127,3.186,3.088,4154.592,46.646,30233.865,0.0
2.667,4.734,284.277,1.072,2.262,1.68,2.195,3.585,1728.226,36.532,27039.738,2.413
4.739,3.364,383.248,1.846,3.407,4.315,4.52,3.821,1455.067,33.962,16642.84,1.34
3.186,3.241,223.207,3.888,2.618,5.36,2.562,3.466,466.932,23.844,1536.59,0.0
3.621,4.155,179.845,1.723,2.383,3.18,2.367,3.71,717.059,27.694,9020.239,2.145
4.024,4.224,325.019,2.312,4.314,2.862,1.123,3.275,755.388,28.101,19043.224,0.268
3.31,3.04,334.168,2.865,2.514,3.404,1.447,3.851,1092.45,32.713,26333.927,0.0
4.872,4.171,210.581,3.306,4.099,5.953,3.717,3.594,751.641,27.3,3706.607,1.609
3.877,4.426,13.851,3.263,3.417,4.201,3.388,3.623,52.265,12.361,175.428,2.145
3.947,4.218,311.01,1.473,3.828,1.843,2.11,3.708,989.158,31.045,24037.018,2.681
2.284,3.837,170.478,1.843,4.094,3.107,1.663,3.736,891.941,29.257,11893.665,0.536
3.533,3.314,283.537,2.09,2.823,4.325,4.922,3.625,991.658,29.139,7766.561,1.072
3.921,4.07,47.949,3.134,2.357,3.37,2.961,3.058,140.901,17.222,942.785,3.217
3.004,4.232,356.869,1.842,3.962,3.868,4.519,3.819,900.879,28.004,4805.034,2.145
2.792,3.452,329.339,3.031,3.556,3.743,2.51,3.892,727.085,26.905,3368.789,1.609
2.398,3.864,93.162,1.654,3.539,3.163,3.768,3.784,244.543,19.276,1577.125,1.609
3.229,3.184,47.293,3.722,3.245,3.216,2.743,3.107,316.221,20.731,788.169,0.0
2.052,4.499,364.514,3.041,4.839,5.976,2.104,3.455,509.464,25.108,4810.909,2.145
2.201,4.804,140.929,1.025,3.259,2.305,4.509,3.703,527.911,24.428,5528.024,0.268
4.3,4.69,129.907,1.152,2.666,3.408,3.107,3.213,788.536,29.119,4203.646,0.0
4.448,4.734,210.565,3.939,2.82,1.432,1.84,3.186,402.321,23.208,8462.271,2.681
3.406,3.022,267.54,2.723,2.214,3.811,1.335,3.865,1111.541,32.483,11229.22,1.072
3.788,4.62,75.119,3.029,3.749,5.526,4.576,3.046,307.566,21.163,1251.725,0.536
3.842,3.328,90.713,2.826,3.281,2.984,3.838,3.647,511.428,24.054,3263.932,1.609
2.394,4.736,296.575,3.52,4.519,1.317,1.549,3.209,1072.992,31.23,10769.173,2.681
2.864,4.839,375.556,3.711,4.362,3.157,3.822,3.001,1015.69,29.371,10943.583,0.536
2.923,3.733,304.541,1.961,3.559,1.535,2.703,3.626,3502.824,46.515,34445.206,0.536
4.959,3.963,204.59,2.208,3.462,1.003,1.618,3.702,839.588,28.66,9116.021,1.609
4.049,4.676,19.59,2.306,3.952,1.789,4.65,3.092,91.228,14.221,814.682,0.0
3.212,3.683,124.229,1.118,3.183,2.678,4.689,3.299,283.97,19.716,2625.997,1.609
2.986,3.246,384.414,1.627,2.028,2.821,1.587,3.267,1867.135,36.477,8236.146,0.536
2.989,3.564,235.376,2.921,2.108,2.841,2.973,3.019,687.132,27.823,6714.557,0.0
4.471,3.361,154.021,3.889,2.722,1.191,2.539,3.714,1416.576,34.7,6399.054,0.268
2.214,4.11,35.87,2.409,2.751,2.434,4.272,3.694,79.691,13.903,672.575,3.217
3.668,4.67,159.571,2.7,3.052,3.202,4.588,3.099,334.512,21.535,3925.854,2.145
4.586,4.872,157.725,1.006,2.788,4.56,2.663,3.119,527.967,24.263,4680.766,0.804
3.687,4.115,74.985,1.234,2.47,3.432,2.698,3.08,182.571,17.939,757.616,3.217
3.961,4.592,351.91,1.09,3.132,1.968,1.985,3.948,3411.329,44.779,43116.473,2.145
4.89,4.035,388.085,1.858,4.531,5.403,4.5,3.422,839.326,28.707,9106.128,1.877
3.121,4.736,101.504,1.907,2.046,5.572,2.072,3.661,231.266,18.939,1285.581,0.804
3.207,4.465,117.78,3.326,3.572,5.684,2.391,3.736,136.569,16.481,496.11,1.072
2.471,4.164,281.112,3.216,3.347,1.479,4.798,3.192,906.647,27.945,2513.075,0.536
2.892,4.263,391.172,1.788,4.686,2.54,3.032,3.047,1627.643,36.937,6926.62,0.0
3.522,4.497,126.256,1.243,3.013,3.698,1.974,3.883,963.505,30.692,9182.946,0.268
2.17,3.833,268.15,2.07,3.968,3.926,2.648,3.584,1904.528,37.116,8183.035,0.0
3.733,3.492,49.234,2.741,3.658,2.858,1.945,3.465,148.193,16.95,1267.608,0.268
2.148,3.556,89.199,2.673,2.073,2.948,2.521,3.704,176.552,18.24,1144.505,0.0
3.501,4.559,167.13,1.109,3.801,2.7,2.594,3.254,547.841,25.008,3112.62,0.0
4.319,3.946,272.61,2.895,4.515,5.861,3.064,3.4,546.535,25.907,4123.12,1.072
3.487,4.735,378.234,2.463,2.449,2.456,2.824,3.322,975.262,29.403,14563.247,0.0
2.975,3.963,231.015,2.094,2.278,1.346,4.117,3.393,568.749,24.597,6278.252,0.0
4.776,4.15,22.696,3.016,3.261,2.682,3.704,3.871,141.583,15.923,1251.307,0.536
2.895,4.88,347.626,1.231,4.232,5.753,1.267,3.53,993.793,31.201,8384.313,1.072
4.488,4.369,152.609,1.44,3.683,5.843,2.577,3.266,579.253,25.39,4041.06,2.413
2.832,4.738,74.356,3.705,4.763,2.922,2.108,3.467,165.686,17.534,2813.375,1.609
4.281,4.563,114.083,1.583,4.913,3.523,4.937,3.915,229.761,19.228,4136.036,3.217
3.371,4.877,40.377,2.691,4.881,1.293,3.912,3.732,396.179,23.741,842.414,0.536
3.999,3.484,42.943,1.694,3.396,2.469,2.185,3.1,236.258,19.327,1156.775,0.268
2.691,4.381,12.414,2.577,3.812,1.056,3.117,3.296,66.385,13.173,514.905,3.217
2.268,3.124,66.371,1.726,3.506,3.531,2.664,3.367,306.504,20.848,2403.92,1.609
3.475,4.865,15.558,2.408,2.947,2.409,4.701,3.35,79.364,13.877,456.494,0.0
4.938,4.913,111.876,2.362,2.889,1.415,1.007,3.928,554.184,25.68,4641.473,1.072
4.048,3.19,237.532,2.18,4.788,1.541,3.519,3.424,2186.466,38.876,12636.132,0.0
2.582,4.297,298.907,1.756,4.642,5.14,2.593,3.023,367.628,21.789,14225.134,2.413
4.237,4.759,320.344,1.611,3.713,2.959,3.537,3.957,1061.363,31.307,19774.445,3.217
4.752,4.489,27.378,2.645,3.537,2.573,2.214,3.603,181.231,17.924,1211.753,2.145
3.969,3.654,274.441,2.223,4.047,5.292,2.706,3.012,983.752,30.504,8574.981,0.0
4.558,4.349,122.243,2.976,4.745,2.879,4.01,3.471,539.129,25.193,7261.952,1.609
2.442,3.59,365.366,1.152,3.925,2.723,1.195,3.362,828.951,28.327,20138.176,1.877
3.491,3.497,34.974,1.314,2.271,1.356,3.138,3.713,121.144,15.369,633.43,0.0
4.859,3.156,51.298,3.315,4.284,1.666,3.872,3.804,363.394,21.69,3666.112,0.0
4.985,4.705,152.155,2.313,3.922,4.101,4.198,3.49,599.237,25.56,4180.05,1.609
3.628,4.992,274.923,3.257,2.125,2.435,2.725,3.921,1522.198,36.141,12193.384,3.217
2.838,3.796,18.736,1.83,3.476,1.264,1.156,3.754,172.798,17.885,1355.925,2.681
2.171,3.255,128.504,1.871,2.009,5.891,1.393,3.371,256.169,20.123,1489.535,1.072
2.432,3.454,265.689,3.864,4.671,3.46,1.823,3.709,2043.252,40.399,9206.416,0.0
2.264,3.929,301.859,1.224,4.349,2.21,4.063,3.846,992.164,29.724,6091.204,0.536
2.293,4.556,27.534,3.776,3.903,4.458,1.555,3.732,161.508,17.465,2291.762,2.681
2.837,3.693,319.683,1.856,3.7,2.606,3.381,3.634,943.902,28.574,5132.28,0.268
4.472,4.015,333.018,3.87,2.28,5.161,3.53,3.905,571.046,24.915,3017.359,1.072
4.014,4.629,375.765,1.155,4.705,3.756,4.619,3.821,1420.097,32.056,10629.006,0.804
3.783,4.044,40.7,3.61,2.646,5.86,4.497,3.97,107.492,15.013,323.481,0.536
4.229,3.662,323.766,3.766,2.925,1.517,4.985,3.645,884.487,28.177,3424.221,0.0
3.567,3.95,322.509,2.197,2.492,5.02,2.487,3.228,992.627,31.36,3350.634,0.536
2.364,3.694,289.805,3.666,4.361,1.55,2.267,3.397,787.022,28.418,7694.151,2.413
4.506,3.894,282.944,1.237,3.306,1.854,1.059,3.902,1545.091,35.33,14472.243,0.536
3.494,4.16,176.656,3.05,3.069,2.444,4.716,3.583,525.475,24.542,1830.153,1.072
2.066,3.798,31.041,3.05,4.211,5.158,3.305,3.148,45.807,11.573,239.664,0.0
4.343,3.656,314.608,2.863,3.771,4.494,1.379,3.707,1486.497,34.442,6939.376,0.0
4.061,4.461,85.392,2.616,2.913,3.916,2.942,3.129,373.966,22.79,2934.056,2.145
3.135,4.971,285.453,2.972,3.108,4.371,1.727,3.704,613.472,25.576,4848.44,0.0
2.167,4.633,310.199,3.875,4.536,4.447,1.21,3.333,1052.96,31.22,7197.537,1.072
3.0,4.781,104.623,3.363,2.661,2.529,2.803,3.43,413.493,22.752,4684.673,0.536
3.28,3.006,113.471,3.644,3.481,2.454,1.835,3.35,371.024,22.731,3256.426,0.804
4.733,3.17,253.311,3.389,4.45,5.44,3.14,3.798,1461.538,35.474,9058.168,0.0
3.659,4.099,259.59,1.632,2.313,3.481,1.147,3.715,965.876,30.809,14670.585,0.804
4.589,4.108,94.266,3.977,4.22,4.084,4.689,3.229,279.024,19.589,2062.693,2.145
2.63,3.514,73.407,3.395,3.343,4.322,3.475,3.389,174.55,17.567,773.338,1.072
4.578,3.044,252.053,2.615,2.492,3.387,1.058,3.019,1693.962,36.554,25055.342,0.536
4.708,3.747,47.065,2.416,4.463,2.344,4.437,3.179,197.546,17.927,2363.95,0.0
4.593,4.52,239.259,3.198,3.381,1.575,1.097,3.36,1544.655,36.079,13909.193,1.072
4.958,4.491,85.221,1.962,4.975,1.68,3.732,3.053,334.625,20.663,1223.149,0.0
2.468,4.105,239.469,3.705,3.161,4.812,3.088,3.253,772.018,28.231,13704.649,0.536
3.197,4.442,146.485,2.47,4.404,1.301,2.746,3.414,768.588,28.149,8822.657,1.34
2.735,4.992,29.469,1.221,2.669,5.334,3.608,3.537,45.117,11.441,265.789,0.0
2.58,4.131,387.21,1.031,2.439,2.895,2.788,3.973,648.801,25.567,10482.286,2.145
2.896,4.851,253.044,3.704,2.315,1.248,2.17,3.014,514.274,24.785,8113.69,0.804
4.168,4.621,99.057,1.844,4.581,2.397,2.078,3.259,504.28,25.135,11869.678,1.877
2.597,4.854,283.648,3.724,2.438,3.103,2.617,3.444,499.336,24.709,5475.628,1.072
3.15,4.178,348.358,3.647,2.551,4.867,2.175,3.472,600.994,25.693,6951.719,1.072
2.715,4.305,136.016,3.129,3.279,4.719,4.03,3.772,251.482,19.589,1376.506,0.536
4.927,4.123,84.628,2.508,2.881,2.232,2.037,3.281,563.298,25.956,5910.902,2.145
2.987,3.856,391.884,3.053,4.861,2.717,1.758,3.739,1967.299,37.625,13088.665,0.804
2.841,3.652,379.758,3.846,2.42,5.343,3.359,3.886,1028.754,30.342,4803.73,0.0
3.523,4.826,253.988,2.998,3.808,1.627,4.931,3.939,625.107,25.279,2225.193,1.609
2.581,3.588,179.181,3.247,4.345,1.62,4.081,3.949,819.836,29.271,7536.088,0.0
2.83,4.789,19.186,3.03,4.854,4.381,3.328,3.762,83.895,14.177,1031.089,3.217
3.889,4.274,366.262,3.452,2.237,3.672,4.21,3.901,908.649,29.104,8914.15,0.536
3.943,4.71,103.834,1.913,2.663,5.279,4.671,3.205,347.827,22.41,1668.588,0.268
4.08,3.047,34.613,3.166,2.982,5.217,3.823,3.362,122.215,15.901,150.148,0.0
4.108,4.756,200.342,1.443,2.638,3.401,4.77,3.239,610.066,26.355,5493.707,1.072
2.892,3.932,234.759,1.78,2.252,3.437,1.241,3.107,639.88,26.375,4559.421,0.268
2.741,4.915,273.673,1.358,3.857,2.067,1.343,3.888,1197.066,32.566,14584.536,0.536
3.757,4.717,75.66,2.91,4.324,4.287,3.584,3.216,161.156,17.068,943.523,2.145
2.042,4.807,359.669,3.734,2.5,2.529,1.989,3.763,1467.905,34.063,10282.703,0.268
4.45,4.519,281.97,2.419,4.37,2.862,2.541,3.863,2574.714,39.446,18097.369,0.0
2.124,3.585,48.001,1.047,3.988,5.63,2.173,3.067,55.71,12.635,426.751,2.145
2.835,3.233,186.933,1.886,4.723,2.853,4.943,3.569,1053.084,29.734,3696.8,1.072
2.068,3.227,28.216,1.499,4.729,2.291,1.453,3.26,127.383,16.336,776.163,2.413
4.588,4.472,257.911,3.618,3.499,1.867,4.961,3.606,664.419,25.672,2514.838,2.145
2.737,4.998,131.171,1.078,4.048,1.913,3.145,3.497,533.803,25.025,3225.675,0.0
4.683,4.417,346.21,1.295,3.155,2.487,2.974,3.652,940.108,28.672,6816.729,1.877
4.346,4.783,150.618,3.676,2.288,5.237,4.947,3.432,230.268,18.826,884.927,1.072
4.73,3.562,153.873,3.991,3.106,4.956,2.197,3.752,229.38,19.193,1793.624,2.145
2.991,4.758,341.381,2.972,4.185,5.163,1.991,3.962,1173.539,33.277,4794.439,2.145
2.286,4.702,391.024,3.41,4.571,4.189,4.618,3.264,487.122,23.378,4635.413,2.145
3.187,3.939,206.048,3.622,4.418,2.057,2.207,3.946,1140.488,31.809,18323.683,0.536
3.993,3.472,64.622,1.033,4.354,4.203,1.717,3.824,309.645,21.939,6707.957,1.877
2.604,4.257,214.045,1.404,3.479,3.731,2.56,3.064,432.663,24.042,10838.142,2.413
3.372,3.748,278.455,2.656,3.129,4.242,1.678,3.438,809.538,28.833,5219.109,0.0
3.458,3.304,35.4,2.06,3.629,4.937,2.904,3.224,63.105,12.939,151.676,0.536
3.53,3.267,106.789,2.771,4.287,5.904,1.496,3.822,496.313,24.037,4573.405,0.0
4.025,4.617,79.634,3.767,3.908,3.958,4.916,3.269,145.519,16.613,381.575,3.217
4.044,3.649,356.196,3.398,3.17,1.644,1.324,3.078,1627.503,37.116,5983.2,1.072
2.043,3.453,291.579,3.185,3.652,1.924,3.105,3.165,794.435,27.752,14967.541,1.609
2.958,4.646,115.386,2.834,4.49,2.051,2.016,3.827,559.635,25.726,2650.752,0.0
2.034,4.071,186.9,3.265,3.484,4.477,4.771,3.186,664.263,26.783,1955.267,2.145
2.407,3.248,342.416,3.508,3.285,2.497,2.341,3.384,1251.388,32.68,3616.777,0.536
3.971,4.895,279.444,2.878,4.747,1.433,2.184,3.263,996.786,29.287,10418.639,0.804
4.133,3.332,358.848,1.906,2.627,5.57,3.104,3.09,1040.875,31.139,14634.01,0.536
3.497,3.362,95.426,2.711,3.82,3.827,3.614,3.394,264.912,19.666,1723.837,1.072
4.307,3.141,272.57,3.722,2.51,3.626,1.067,3.872,865.589,29.541,6111.804,1.072
3.198,4.783,342.195,2.213,3.81,2.762,4.741,3.556,1078.518,31.132,9463.483,1.609
2.895,3.255,130.061,3.438,2.144,5.995,3.892,3.62,128.002,16.011,1804.113,1.609
4.416,4.164,330.657,3.831,2.878,5.997,1.9,3.55,438.713,23.548,2227.736,1.609
2.979,3.286,53.59,2.605,4.65,2.54,3.942,3.96,110.195,15.33,460.523,0.0
3.664,4.096,35.699,1.903,3.641,2.702,2.798,3.89,213.845,19.355,1086.273,1.877
4.918,3.39,85.235,2.117,3.822,4.776,2.37,3.583,158.579,17.341,910.608,1.072
2.228,4.06,119.168,1.133,3.755,5.828,2.961,3.156,623.659,25.825,1605.637,0.268
2.368,3.544,56.783,2.619,4.608,3.125,1.585,3.689,232.757,19.39,1074.363,0.0
3.087,4.86,331.837,1.817,2.116,2.365,3.386,3.927,1166.127,32.346,14698.024,2.145
3.244,4.446,111.009,2.917,3.89,3.08,1.194,3.064,374.247,22.398,2057.012,1.072
3.288,4.007,253.436,2.03,3.43,2.596,1.523,3.616,1124.739,31.81,20927.929,1.34
2.25,3.344,80.02,1.303,2.918,2.339,2.76,3.683,260.995,19.992,1284.207,0.0
3.989,4.242,370.462,1.981,2.135,1.63,2.438,3.166,867.288,30.316,22882.504,0.268
4.874,3.168,216.906,2.553,3.732,5.949,1.654,3.129,528.56,25.397,3946.458,1.072
3.905,4.68,136.959,3.091,2.98,4.266,3.886,3.654,277.489,20.262,2752.296,2.145
3.48,3.058,365.653,1.7,4.395,2.897,1.012,3.05,1967.704,37.486,6173.476,0.268
2.746,3.467,211.349,1.223,4.006,1.027,2.826,3.516,980.84,29.691,6106.855,0.804
2.6,3.823,158.494,1.9,3.816,3.876,2.723,3.432,653.418,26.635,3888.764,0.536
2.102,4.843,117.897,3.773,3.302,2.537,4.621,3.691,225.197,18.934,930.948,2.145
2.619,3.55,230.842,1.161,3.147,4.099,3.98,3.984,614.095,24.926,3443.354,1.34
4.541,3.788,355.744,2.976,2.46,4.773,4.696,3.332,831.574,27.429,5085.692,0.0
4.006,3.831,233.012,1.854,2.185,5.31,4.834,3.195,382.271,21.72,2789.921,2.145
3.137,4.634,220.358,3.767,3.991,4.152,4.148,3.989,340.917,21.537,2417.913,2.145
2.276,4.342,201.471,3.79,2.901,3.042,2.128,3.123,434.172,24.243,8190.688,1.072
4.138,4.796,156.008,1.107,3.131,3.82,1.015,3.735,813.878,29.6,4604.892,1.072
3.828,4.765,243.75,1.851,2.035,3.237,1.974,3.014,931.629,28.974,9669.793,1.34
3.27,4.823,198.431,2.805,3.101,3.081,2.736,3.857,770.634,28.608,14666.554,0.536
2.217,3.267,172.731,3.11,3.441,1.509,1.449,3.001,720.367,28.389,9872.337,0.536
3.159,4.414,369.504,1.574,4.654,4.231,2.638,3.284,1074.073,31.0,9102.532,0.804
4.26,4.879,149.284,1.559,2.702,2.898,1.635,3.139,811.492,27.941,10288.873,2.681
2.486,4.905,36.624,2.994,2.227,4.382,3.489,3.601,54.872,12.553,532.673,2.145
4.338,4.506,144.442,3.571,4.378,3.877,3.36,3.817,519.063,23.964,3261.386,2.145
2.506,4.862,251.979,3.364,2.077,2.005,3.549,3.664,870.671,29.636,12727.8,2.145
3.85,3.855,192.194,3.707,4.554,2.803,3.221,3.593,850.846,29.401,3199.349,0.0
2.117,3.36,247.109,1.093,4.876,5.801,1.593,3.652,392.749,22.953,6803.138,0.0
3.457,4.991,23.135,1.943,2.364,5.927,1.426,3.645,30.883,10.594,181.105,2.145
3.923,3.623,251.882,1.435,4.648,4.464,2.907,3.072,1442.721,35.313,6957.207,0.536
2.255,3.103,125.054,3.837,2.422,5.707,1.722,3.871,337.368,21.755,2938.79,0.0
4.716,4.012,133.596,1.042,2.158,1.037,3.271,3.67,1156.512,30.713,10391.375,0.268
4.723,4.801,248.091,3.925,4.9,3.331,4.287,3.346,856.348,28.993,2372.055,0.536
2.792,3.682,132.028,3.027,4.968,2.454,2.56,3.97,972.927,29.332,5114.502,0.0
2.075,3.413,350.32,3.514,4.882,4.311,3.574,3.729,537.713,24.728,5007.746,0.536
2.269,3.805,161.061,1.755,4.494,2.586,3.083,3.354,401.063,23.327,9764.086,1.609
2.41,4.354,160.039,2.954,2.026,3.772,2.859,3.063,395.776,22.809,2710.321,1.072
2.817,3.368,191.576,2.991,3.936,4.74,3.344,3.67,388.358,23.235,9577.204,2.145
3.321,3.785,132.391,2.33,3.652,5.849,2.494,3.051,216.625,18.648,758.468,0.536
4.517,4.899,387.486,1.571,4.447,5.677,2.895,3.915,936.905,30.883,3776.615,1.072
4.454,4.928,334.108,3.906,4.816,2.223,3.34,3.255,868.315,29.088,22752.935,1.609
2.76,3.423,322.425,2.563,2.813,4.7,4.58,3.731,690.486,26.053,2289.336,0.0
4.109,3.713,368.897,1.362,4.985,4.554,4.438,3.038,1502.5,34.501,6840.776,0.268
2.192,4.261,212.874,2.904,4.027,2.027,4.232,3.399,698.179,26.438,4177.005,0.536
2.543,3.678,329.688,3.815,2.463,1.187,2.91,3.679,741.172,27.043,6462.6,0.268
3.234,3.992,335.252,3.004,4.292,3.728,4.707,3.814,1024.472,29.221,3246.062,0.0
3.322,4.641,90.024,1.374,3.201,4.287,2.093,3.441,315.923,22.226,4393.415,1.072
4.65,4.648,337.864,2.963,3.095,2.634,3.007,3.432,1965.77,37.21,10694.977,2.145
3.306,3.966,20.064,3.64,2.735,1.832,2.922,3.933,94.842,14.554,831.577,0.804
2.789,3.597,295.71,2.088,3.271,5.797,3.645,3.498,349.729,21.358,1775.455,1.072
2.455,4.259,292.84,3.657,3.12,4.244,4.719,3.433,657.161,26.131,2343.209,0.536
4.602,3.04,359.21,1.823,2.878,3.513,2.743,3.781,1270.403,33.012,3694.757,0.0
2.869,4.883,188.51,2.478,3.065,5.96,2.199,3.342,422.81,23.029,2677.762,2.145
3.111,4.672,41.04,2.249,2.348,2.5,3.265,3.981,83.512,14.185,1063.735,2.145
4.681,4.377,186.019,3.062,4.777,5.346,3.526,3.978,465.511,24.651,1692.809,1.072
3.217,3.151,62.202,2.812,3.787,3.43,3.846,3.325,161.144,16.767,790.792,0.0
2.009,4.024,264.751,3.795,3.22,4.207,2.308,3.422,506.805,24.824,4180.042,0.0
4.436,4.587,219.018,1.706,2.53,3.666,2.659,3.971,577.548,25.717,8289.868,1.877
2.153,4.325,329.601,2.465,2.545,2.117,3.189,3.401,1562.828,35.791,7803.771,0.536
4.161,3.122,328.596,2.293,3.864,5.911,3.181,3.949,571.695,25.355,6372.635,0.536
4.037,3.526,193.095,2.835,2.872,5.226,2.645,3.121,946.056,29.841,3192.429,0.536
2.826,4.417,296.479,2.282,4.898,3.631,3.095,3.445,2547.901,41.825,12366.155,0.0
4.469,4.685,41.596,1.328,4.424,2.469,4.087,3.352,200.106,18.768,2965.239,2.145
4.449,3.63,379.898,2.82,2.863,2.403,4.132,3.724,1143.691,31.098,9612.522,0.536
4.192,4.587,242.253,1.614,3.106,2.718,4.286,3.985,1062.965,31.375,6239.217,1.34
3.002,4.742,193.037,3.666,3.467,2.204,2.376,3.206,646.075,26.864,5627.243,0.536
3.614,4.192,37.878,2.507,3.678,4.372,3.781,3.035,176.885,17.541,443.564,0.536
3.194,3.595,356.296,2.289,3.381,2.062,2.153,3.534,1804.173,38.215,52346.261,1.072
2.483,4.292,221.847,2.82,3.346,1.607,1.528,3.224,669.138,28.226,9147.818,4.29
3.089,3.516,101.664,1.112,4.541,1.034,1.059,3.291,847.707,29.714,11168.902,1.609
4.67,3.338,360.292,3.058,2.0,1.769,2.655,3.248,1681.955,35.603,12639.663,1.34
4.818,4.973,354.55,3.599,2.36,4.688,2.482,3.699,615.879,27.001,2281.542,1.072
4.064,3.99,92.395,2.837,2.728,5.385,2.036,3.876,368.928,22.41,1342.216,0.0
4.903,4.936,66.591,1.483,4.893,4.791,3.437,3.311,375.566,22.706,1530.402,0.268
3.234,4.658,336.979,2.033,4.795,1.488,4.049,3.501,1764.286,36.317,17841.86,0.0
4.769,3.56,266.266,2.795,4.845,2.519,4.493,3.559,1324.039,31.846,7584.472,0.0
3.102,4.442,383.319,3.106,4.472,1.119,4.132,3.788,1602.678,34.811,21775.143,0.536
2.336,4.84,148.378,2.073,2.352,1.128,3.277,3.385,805.908,27.965,8403.675,0.536
4.613,4.657,183.858,1.425,4.874,1.004,4.927,3.88,838.976,27.713,11964.852,3.217
3.011,4.247,335.283,2.473,2.564,1.31,3.992,3.714,985.689,29.876,7499.605,2.145
4.07,3.432,353.558,3.296,3.785,2.868,3.86,3.777,1462.12,34.382,10552.974,0.0
4.102,4.219,390.546,1.109,3.839,2.213,2.7,3.255,707.124,26.932,12300.904,0.804
2.189,4.615,350.61,1.933,4.442,3.664,4.442,3.507,971.737,31.848,22145.802,1.877
4.338,3.196,386.134,1.547,2.9,2.533,4.285,3.062,1021.768,29.165,15644.705,0.268
2.026,3.043,175.518,3.8,2.288,2.517,1.602,3.901,533.833,24.22,5939.113,0.804
3.046,3.618,210.967,3.025,4.326,2.966,1.293,3.907,1236.212,33.809,30650.393,2.413
3.374,4.353,127.078,2.049,4.378,2.393,4.783,3.562,654.094,25.851,4021.474,0.536
4.533,3.975,238.927,1.16,3.705,1.976,2.935,3.35,1788.941,37.13,12471.794,0.268
4.587,3.621,69.632,3.195,3.516,3.526,2.786,3.655,153.876,16.88,2059.253,1.609
4.48,4.797,385.085,2.877,2.239,4.029,1.834,3.28,638.227,26.567,2015.915,0.536
2.29,3.096,142.351,3.828,2.503,3.077,2.925,3.014,467.924,23.604,1400.602,0.0
4.222,4.533,349.001,1.858,4.168,5.774,1.571,3.479,786.544,28.451,8526.849,1.34
3.826,3.431,371.797,1.586,4.003,1.592,4.83,3.674,1512.271,33.461,6911.621,0.0
2.518,3.203,247.743,2.159,4.712,1.932,3.126,3.662,1226.338,31.478,15003.619,0.536
4.749,4.532,303.327,1.202,4.871,4.114,1.422,3.361,1314.799,33.615,25792.548,2.145
4.776,4.713,46.513,2.328,4.903,5.313,2.227,3.492,93.825,14.73,922.954,2.145
3.61,3.835,38.271,2.843,2.59,3.877,3.094,3.228,73.025,13.602,634.483,0.536
3.839,4.484,187.189,2.207,3.701,3.016,2.336,3.161,887.273,28.779,7804.797,1.072
2.808,3.892,174.931,3.042,2.93,1.847,1.47,3.138,742.089,28.844,5612.005,1.072
4.032,4.729,246.978,1.32,2.462,2.834,4.921,3.798,1026.411,29.735,8065.577,0.804
3.629,3.443,135.256,1.534,2.862,4.765,3.372,3.514,278.872,20.62,1181.64,0.536
4.735,4.04,298.834,1.048,2.429,4.98,4.494,3.062,947.928,28.961,6946.03,0.268
4.666,3.931,124.055,3.421,4.239,3.437,2.439,3.765,851.787,29.298,4920.629,0.0
4.51,4.59,340.931,1.527,2.62,3.635,2.79,3.453,2012.638,38.388,13987.293,0.268
2.566,4.488,99.245,1.46,3.898,5.844,1.744,3.596,229.908,19.869,1640.536,1.877
4.553,3.47,280.962,2.243,3.463,4.386,3.778,3.789,793.88,26.995,5847.037,1.072
4.235,4.021,69.634,1.693,3.368,5.499,4.262,3.658,233.418,18.724,1114.147,2.413
4.998,4.862,305.267,3.173,4.683,1.07,1.828,3.339,1435.954,33.37,9938.529,1.072
4.702,4.286,90.452,2.179,4.435,1.805,2.311,3.509,622.172,26.107,7654.789,0.804
3.566,3.38,76.909,2.161,2.906,2.129,2.245,3.044,486.776,23.953,2584.052,0.0
2.645,4.744,201.897,3.289,2.087,4.57,1.547,3.993,511.815,24.835,4207.314,2.145
2.921,3.293,105.014,3.63,3.042,5.543,1.531,3.255,282.411,20.875,1659.635,1.072
3.605,3.331,266.583,2.208,2.873,1.654,1.41,3.117,814.854,28.385,6658.946,0.536
4.479,3.696,310.434,2.866,4.738,2.579,1.664,3.691,2907.218,41.724,24257.916,2.413
