 ACAP, DOCU, FLEX, KLOC, PREC, SITE, TEAM, TIME, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.516,3.485,2.845,385.759,4.532,2.034,3.304,3.077,1754.787,35.388,12576.378,0.0
3.313,4.326,2.098,101.605,4.114,3.075,4.035,3.785,749.688,27.503,3386.601,0.0
4.957,1.011,4.223,211.725,1.292,1.434,3.776,3.035,814.711,28.33,14753.524,0.0
4.516,2.548,2.383,131.892,1.239,3.824,3.365,3.81,739.26,28.753,6733.103,0.536
3.533,2.697,2.558,278.769,2.395,3.931,4.675,3.992,856.901,27.95,5462.35,0.536
4.786,1.996,2.896,20.697,2.815,1.598,4.254,3.485,213.263,18.798,859.402,0.0
4.548,1.695,1.171,183.394,3.365,2.44,2.834,3.614,754.979,27.917,7623.029,0.0
4.002,2.27,1.88,323.257,3.337,5.943,3.743,3.752,574.363,24.92,1088.115,0.0
3.632,4.051,2.359,409.582,4.068,3.621,3.122,3.758,3423.415,42.842,17929.13,0.268
4.43,4.346,1.949,88.901,4.967,5.041,3.799,3.927,182.655,17.388,336.924,0.268
4.313,4.785,2.332,332.8,3.017,5.376,4.515,3.79,790.818,27.544,1700.95,0.0
3.514,4.733,3.835,85.026,3.026,3.096,3.668,3.845,488.938,24.375,2213.243,0.0
3.993,1.219,4.56,321.82,1.544,2.086,2.679,3.442,1588.759,35.047,28601.784,0.0
4.185,2.165,1.662,84.053,4.702,3.324,2.106,3.253,571.144,25.833,5928.52,0.0
4.671,2.637,1.651,127.912,3.745,5.719,3.269,3.544,490.171,24.437,2333.546,0.0
4.518,4.46,4.857,405.113,2.43,1.563,1.403,3.756,2357.608,39.499,15054.476,2.145
3.168,1.735,4.51,56.968,1.05,4.365,3.554,3.89,219.295,19.144,1768.714,0.0
4.624,4.31,2.438,236.396,2.725,5.171,2.469,3.033,890.459,29.128,2485.097,0.0
4.742,4.549,3.624,300.516,4.752,1.293,4.61,3.01,1154.749,30.662,9727.104,0.0
4.46,2.105,1.988,228.22,4.072,1.624,1.832,3.361,1138.058,31.903,11830.985,2.145
3.173,1.486,4.542,373.628,2.92,5.778,4.122,3.784,1197.469,30.92,3230.351,0.0
4.021,3.331,3.288,230.465,2.091,5.648,3.136,3.592,801.148,28.284,4076.16,0.0
4.607,2.007,1.781,38.423,3.974,4.044,1.742,3.737,145.307,16.955,1369.309,0.0
4.127,4.139,4.13,282.252,4.64,3.388,2.354,3.208,1205.539,30.254,3723.126,0.0
4.169,1.493,1.265,379.784,4.734,4.645,2.833,3.705,1501.362,34.502,9435.515,0.0
3.636,2.314,3.436,342.025,2.69,2.087,2.083,3.314,2262.282,39.363,18068.674,0.0
4.134,2.863,4.84,51.753,1.868,1.385,4.726,3.346,260.237,19.454,2228.474,0.0
4.398,3.742,1.261,37.613,4.279,3.108,1.529,3.923,140.479,16.684,725.02,0.0
4.164,3.745,2.508,161.831,1.765,3.847,2.321,3.858,845.227,29.316,4531.106,0.268
4.697,2.683,3.906,140.076,4.585,1.823,1.968,3.901,1151.23,31.037,16761.174,2.145
3.657,3.574,4.586,271.599,1.518,2.383,4.583,3.112,1199.47,30.519,5789.525,0.0
3.148,3.684,2.283,235.729,2.074,5.488,3.67,3.205,1059.743,30.293,2939.117,0.268
4.274,3.916,4.604,131.816,1.116,2.385,1.074,3.147,498.468,24.983,1480.909,0.268
3.844,3.443,3.609,380.006,4.222,2.859,3.175,3.866,2173.481,37.954,11420.179,0.0
4.579,3.416,3.638,197.199,1.074,5.651,1.114,3.211,1394.375,35.376,3911.1,0.0
3.049,1.563,4.479,390.285,4.348,4.076,2.69,3.909,2029.807,36.343,28431.715,0.268
3.081,1.068,1.805,173.777,4.369,1.764,3.394,3.277,1033.984,30.872,32910.409,0.0
4.97,2.885,1.515,74.249,1.75,3.704,3.653,3.851,438.997,24.879,2712.2,0.536
3.211,2.147,3.396,269.286,3.173,1.121,1.201,3.094,2346.056,40.828,26675.359,2.145
3.117,2.247,3.992,329.41,2.174,3.315,3.811,3.148,1814.663,36.459,33641.892,0.0
3.685,1.686,2.731,125.363,1.28,3.121,4.466,3.372,698.309,26.703,7701.385,0.0
3.432,3.916,3.214,90.612,2.914,3.403,2.656,3.808,620.443,26.193,3537.62,0.0
4.508,3.265,2.847,161.332,4.57,4.15,2.316,3.212,819.165,28.703,6758.206,1.072
3.283,2.999,1.176,15.483,4.709,2.601,4.702,3.405,75.583,13.751,335.952,0.0
3.948,2.56,4.475,286.752,4.738,5.283,4.319,3.28,610.671,24.619,2331.223,0.0
4.724,4.711,1.952,161.668,4.32,3.825,1.968,3.927,1129.583,32.127,5661.982,0.0
4.241,3.271,3.138,193.845,3.296,4.969,2.143,3.682,2097.437,38.187,13274.68,1.072
4.38,4.698,3.25,7.796,1.275,2.316,2.545,3.287,75.019,13.731,188.251,0.0
3.907,1.304,3.151,262.226,1.862,4.75,1.885,3.11,522.88,25.742,6326.931,0.536
4.801,4.282,3.143,274.463,1.607,1.321,4.567,3.507,1395.174,32.81,9445.391,0.0
3.619,2.596,4.783,384.067,2.603,3.434,3.63,3.484,2168.893,36.997,10659.708,0.0
4.834,2.862,2.042,410.935,2.638,4.28,2.777,3.096,2396.116,40.574,20916.904,1.072
3.569,3.144,3.031,140.547,3.672,5.816,3.865,3.558,389.9,22.59,1222.451,0.0
4.344,3.505,3.95,72.973,1.844,5.98,3.23,3.336,246.442,19.565,832.117,0.268
4.208,4.598,3.904,143.952,4.578,5.464,2.13,3.794,1354.475,31.707,8638.529,0.268
3.811,4.51,4.652,34.844,3.378,2.71,4.446,3.285,278.35,19.863,727.03,0.0
4.817,4.44,2.952,377.65,2.071,5.111,1.1,3.042,2356.934,40.009,19281.157,0.536
3.885,2.61,2.865,145.2,1.733,3.339,2.416,3.572,955.221,30.339,10674.144,1.072
3.517,3.264,4.826,209.291,3.198,3.748,2.555,3.978,1531.805,34.676,14534.987,1.072
4.619,1.012,4.663,244.256,1.97,1.852,2.943,3.299,1341.762,32.159,8130.056,0.268
4.295,4.429,2.734,16.881,4.575,4.725,4.744,3.69,54.168,12.183,71.899,0.0
3.298,2.731,1.736,29.815,4.683,3.318,3.486,3.061,197.479,18.419,596.986,0.0
4.542,1.51,2.69,78.645,2.104,1.262,3.528,3.52,395.235,22.887,4700.413,0.0
3.93,3.228,3.886,17.108,3.936,3.361,4.958,3.497,143.547,16.099,509.024,0.268
3.552,3.285,1.643,145.072,3.92,3.536,4.581,3.079,409.197,22.235,1479.387,0.0
3.982,4.96,1.692,296.272,1.1,5.908,4.15,3.303,889.61,30.33,3761.775,0.0
3.601,4.713,1.563,271.174,3.046,5.685,3.864,3.268,1070.356,30.946,4430.629,0.536
4.223,1.547,1.136,275.419,1.054,1.926,1.589,3.725,1828.701,39.583,17073.187,2.145
3.603,2.303,2.343,48.337,1.176,2.951,4.769,3.771,464.708,24.726,2840.728,0.0
4.535,3.159,3.247,121.636,2.026,1.347,1.829,3.794,510.684,25.066,3322.422,0.536
4.863,2.103,1.133,24.353,1.386,2.07,1.053,3.115,207.314,20.023,1715.806,1.072
4.486,3.067,1.174,35.924,2.966,1.722,4.315,3.6,296.22,21.384,1497.073,0.0
3.432,3.313,4.145,200.86,2.066,1.721,3.216,3.079,1035.583,30.02,3055.939,0.0
4.781,4.82,3.261,395.642,1.661,3.857,3.089,3.305,1472.432,34.22,12141.207,0.804
4.526,1.638,1.103,281.334,4.959,4.841,4.08,3.934,626.304,25.531,4040.802,0.0
4.283,1.375,4.499,12.041,4.598,5.147,2.262,3.505,96.122,14.737,817.61,0.268
3.343,3.328,1.219,387.858,1.696,3.014,3.028,3.789,2629.254,42.906,26092.446,0.536
3.917,3.549,3.462,217.204,1.163,3.361,3.876,3.114,1551.316,34.43,9436.557,0.0
3.213,2.21,2.745,221.515,4.55,5.155,3.045,3.488,558.254,25.59,4747.972,0.0
3.056,3.883,1.371,83.46,4.35,4.995,1.455,3.908,434.72,24.555,3553.737,0.0
4.588,4.96,4.904,23.291,2.054,4.9,1.943,3.56,127.522,16.379,694.486,0.0
4.46,4.973,2.727,346.748,3.124,5.392,3.709,3.4,1599.368,34.348,5321.986,0.536
4.553,3.71,3.489,139.677,4.75,2.133,4.256,3.946,753.427,26.565,5908.242,0.268
4.344,3.717,4.092,247.798,1.98,2.99,2.571,3.223,1714.129,36.46,9648.573,0.0
4.862,3.665,2.06,73.776,3.52,4.698,2.614,3.555,385.134,22.326,1558.449,0.268
4.722,3.629,4.93,311.206,1.183,2.849,4.407,3.478,933.316,28.393,3893.342,0.0
3.039,4.373,4.627,286.792,4.227,4.883,3.935,3.918,1383.757,31.329,6568.232,0.0
4.865,3.553,4.257,392.189,1.105,1.838,2.818,3.939,2554.462,40.283,8934.68,0.268
3.07,2.573,3.213,386.265,4.319,1.37,3.297,3.687,3946.279,43.65,17962.131,0.268
4.403,2.451,4.665,156.721,3.677,5.554,1.711,3.725,549.309,24.804,2569.521,0.536
3.124,4.013,2.495,271.066,1.035,5.527,3.109,3.846,779.084,28.518,4245.426,0.0
3.559,4.733,1.285,62.086,2.075,3.805,4.693,3.292,486.731,24.395,1550.487,0.0
4.422,2.65,4.575,263.766,2.127,4.2,2.389,3.572,2175.535,38.037,20268.313,1.072
4.269,1.43,1.38,277.298,2.028,3.323,3.66,3.088,1532.965,34.576,21885.954,0.536
4.771,4.601,2.97,109.566,2.305,4.815,2.677,3.156,816.418,29.051,2266.455,0.0
4.812,3.658,4.236,171.496,4.805,2.372,1.563,3.488,933.449,29.769,10176.862,2.145
3.057,4.273,2.405,277.201,1.55,4.109,3.728,3.792,3445.294,44.492,27584.09,0.804
3.67,4.717,2.699,157.022,3.876,4.763,2.022,3.198,1455.776,34.979,6950.146,1.072
4.514,3.784,1.523,274.699,1.578,5.637,2.514,3.583,836.162,29.598,2707.591,0.0
3.572,2.673,4.195,317.942,4.462,1.088,3.547,3.198,1736.138,34.876,22111.399,0.536
3.014,4.58,4.693,350.403,2.979,5.98,3.915,3.937,1426.818,32.237,3131.75,0.804
3.413,1.239,3.948,303.182,1.035,1.378,1.102,3.234,2780.376,43.176,32307.457,0.536
4.75,1.949,1.988,138.52,3.424,4.33,4.643,3.688,1167.59,32.309,5736.999,0.0
4.103,3.674,1.352,8.761,2.972,2.752,2.414,3.776,107.507,15.948,532.218,1.072
4.87,2.864,1.248,272.839,4.031,2.088,1.102,3.938,2275.249,40.134,41955.399,1.877
3.57,3.171,3.625,23.837,2.827,3.057,1.97,3.927,343.014,21.323,1553.574,1.609
3.152,2.08,4.116,406.378,2.947,2.362,3.815,3.419,1479.11,33.445,34681.936,0.536
4.967,2.435,3.37,125.613,4.651,2.247,4.848,3.577,268.769,19.453,2418.516,0.0
3.452,3.723,1.953,206.9,2.662,4.105,2.115,3.212,1978.435,38.309,5654.276,0.0
4.215,3.892,1.102,114.225,2.196,5.537,3.939,3.251,826.959,29.001,2663.716,0.536
3.983,2.808,4.801,321.21,2.842,5.491,3.395,3.184,1808.64,34.755,6816.642,0.804
3.901,4.72,3.866,202.77,1.813,4.605,2.331,3.758,1502.857,34.033,7387.531,1.072
3.596,1.308,3.035,218.648,2.323,5.109,1.805,3.044,692.305,28.005,6453.741,0.0
3.965,3.927,3.819,116.117,1.811,4.415,3.006,3.273,399.369,23.138,1266.769,0.0
3.053,2.872,3.601,292.97,2.035,5.582,4.54,3.628,1111.858,31.921,7912.209,0.0
4.64,2.621,2.049,241.149,1.687,5.473,1.278,3.118,452.299,24.718,2593.899,0.0
4.131,2.55,3.972,91.457,3.902,2.073,2.885,3.981,901.908,28.671,12786.075,0.0
4.8,1.729,1.3,254.021,4.165,2.908,2.637,3.303,1493.942,35.284,13353.027,0.268
3.604,4.13,2.771,303.536,2.617,3.917,1.178,3.342,2887.586,43.159,24062.028,0.536
4.583,1.86,2.088,333.113,1.501,2.176,1.698,3.41,1702.897,36.848,22376.225,0.804
4.379,3.476,3.04,347.349,3.822,5.328,1.586,3.065,1657.402,35.178,10482.813,0.536
3.094,3.099,2.442,376.597,2.263,5.309,3.152,3.507,1877.209,36.451,7977.932,0.536
3.329,4.877,2.864,238.299,4.997,2.778,3.309,3.142,1746.848,35.795,6145.638,0.536
4.656,1.175,3.655,272.062,3.104,3.948,4.58,3.765,1321.81,32.3,10651.479,0.268
3.742,4.964,4.367,314.426,3.287,3.994,3.367,3.853,1580.273,34.057,1953.66,0.0
4.542,4.453,3.762,11.1,3.993,5.197,3.899,3.945,83.821,13.781,179.818,0.536
3.033,3.114,3.313,254.457,2.504,5.422,1.764,3.974,1057.805,30.794,6777.399,0.536
4.786,2.022,1.216,259.185,4.57,3.767,4.818,3.316,768.21,27.342,3177.99,0.0
4.96,1.009,3.383,145.958,4.431,5.907,2.52,3.454,143.813,16.5,1020.107,0.0
4.079,2.303,3.628,82.509,1.365,1.281,1.509,3.383,966.389,31.219,15613.025,0.804
4.18,2.997,2.018,416.621,2.34,2.082,1.345,3.264,2750.423,43.353,17546.994,0.268
4.269,4.77,3.349,41.358,1.327,3.505,2.767,3.283,371.817,23.185,2122.68,1.072
3.429,4.767,2.972,351.112,3.208,5.5,2.268,3.594,3897.316,45.251,14269.882,0.0
4.016,1.521,2.435,25.663,3.11,3.082,4.678,3.37,168.071,17.359,2051.87,0.0
4.221,3.367,4.99,378.407,1.973,4.324,3.182,3.352,918.113,28.422,3371.962,0.536
4.103,1.208,2.313,348.32,2.458,2.434,3.678,3.343,1416.003,33.827,7868.029,0.0
3.055,1.471,2.322,186.885,1.921,2.773,3.541,3.896,1180.857,32.016,17314.26,0.0
3.29,4.112,4.732,266.793,4.115,1.157,4.734,3.899,1096.508,28.769,16216.268,0.536
4.517,4.378,2.172,212.361,3.965,5.757,1.022,3.532,628.935,26.632,2391.325,0.0
4.921,2.934,3.459,193.617,1.04,5.66,3.969,3.236,552.979,25.102,3771.266,0.268
4.666,2.466,1.258,268.343,1.11,5.765,1.242,3.967,686.012,28.308,4869.876,0.536
3.708,1.392,4.444,28.889,4.655,3.987,4.731,3.391,168.663,16.759,655.089,0.0
4.182,2.718,3.973,366.611,4.711,3.915,2.163,3.029,1255.186,30.964,7359.381,1.072
4.042,2.943,4.265,179.405,1.293,5.602,4.555,3.223,933.644,30.018,6188.857,0.536
3.845,2.047,3.163,366.026,3.105,3.107,4.162,3.593,1268.678,31.826,13086.899,0.0
3.934,1.549,1.924,304.871,4.233,2.609,1.753,3.954,1714.432,36.107,13209.152,0.268
4.522,2.391,4.006,220.049,2.843,5.203,1.278,3.277,1012.349,29.96,4448.65,0.804
4.188,2.93,3.4,151.799,4.347,3.725,3.264,3.377,806.771,26.986,6164.72,0.0
4.769,4.845,1.446,77.125,2.261,2.153,4.008,3.03,349.417,22.226,1264.933,0.0
4.307,4.163,4.265,131.818,3.548,2.494,4.967,3.603,606.787,25.061,3750.927,0.0
3.684,2.501,3.992,133.807,1.745,5.243,3.908,3.735,866.883,28.806,2648.592,0.0
3.789,3.311,3.226,74.483,1.492,4.896,1.995,3.781,400.062,23.668,1530.941,0.0
3.466,4.431,3.757,281.589,1.721,3.183,1.344,3.381,2177.458,39.873,12704.736,0.0
3.325,4.995,4.272,258.989,1.35,2.026,4.01,3.18,1742.36,35.098,4351.575,0.0
4.457,4.957,3.304,400.937,4.21,3.963,3.417,3.811,2711.303,39.309,8467.362,0.0
3.795,3.722,4.39,95.564,4.118,5.882,1.634,3.131,212.004,18.477,827.489,0.0
3.154,3.395,3.413,250.24,2.702,3.724,4.911,3.924,1104.595,30.01,7386.94,0.0
4.864,3.478,3.08,181.948,4.182,1.676,3.402,3.787,1271.941,31.852,12309.06,0.536
3.379,3.422,3.153,84.255,2.338,4.87,1.667,3.284,472.451,24.655,2204.807,0.0
4.887,4.363,1.763,404.758,1.663,1.047,4.623,3.602,1365.916,34.814,8368.56,0.0
3.773,3.034,3.089,310.02,2.704,4.399,3.781,3.548,1389.206,32.484,5691.334,0.0
3.553,3.895,3.257,373.257,2.377,3.27,1.703,3.806,3426.175,47.152,20723.812,1.609
3.229,2.687,1.553,174.185,3.14,5.54,1.222,3.462,908.998,30.166,5100.435,0.0
4.943,1.929,2.164,176.358,3.132,5.295,2.665,3.299,585.419,25.955,2988.71,0.0
3.702,1.459,3.872,256.267,3.475,5.613,1.899,3.972,676.829,27.31,5645.399,0.0
3.165,3.591,4.028,228.132,3.908,1.587,4.461,3.455,1824.454,34.293,5143.701,0.268
4.228,1.64,3.486,126.209,2.976,2.228,2.359,3.174,400.248,23.07,3769.271,1.072
4.072,2.942,2.138,212.051,4.455,4.701,3.363,3.98,1083.275,30.789,4721.048,0.536
4.745,3.305,3.886,148.436,3.012,5.345,2.634,3.497,510.346,24.245,2937.445,0.0
3.184,4.97,4.097,394.937,3.324,3.254,2.753,3.738,3829.722,46.144,17280.437,0.268
4.418,2.839,4.057,163.284,2.298,5.597,1.602,3.703,440.32,24.221,3136.684,0.0
3.558,4.305,2.243,82.335,3.246,3.888,1.014,3.648,536.115,25.64,1156.008,0.0
4.795,2.275,4.204,335.412,1.061,4.337,4.839,3.965,1173.619,31.173,5611.582,0.536
3.152,2.844,4.229,62.522,1.056,1.762,1.828,3.544,986.881,31.718,12250.302,2.145
4.382,4.976,2.336,25.56,3.957,3.471,3.515,3.68,235.902,19.337,736.75,0.0
4.508,1.606,4.212,411.075,3.473,3.139,1.584,3.305,3664.816,43.16,38594.851,0.536
3.386,4.563,2.62,62.362,3.008,1.497,4.596,3.316,642.173,26.722,2335.203,0.268
4.24,2.781,1.369,255.699,1.018,1.376,4.898,3.018,2403.772,41.429,20129.443,0.536
3.71,4.5,2.409,56.072,2.63,5.562,3.628,3.766,463.058,24.002,1443.019,0.536
4.93,1.433,1.837,77.303,2.015,5.851,1.401,3.874,314.601,21.746,1325.542,0.0
3.381,1.404,4.83,114.011,4.141,1.354,2.878,3.58,567.564,24.932,4155.396,0.268
4.534,2.044,2.78,355.293,1.232,2.853,2.22,3.701,1668.487,35.759,18018.795,0.268
3.484,4.192,2.385,258.565,1.997,3.931,2.515,3.791,2035.923,39.132,20020.713,0.0
3.851,1.011,1.456,239.743,2.903,1.243,4.04,3.952,2054.629,39.525,32549.209,0.268
3.068,4.295,1.017,398.157,1.101,5.366,2.134,3.579,1970.015,39.943,13325.924,0.0
3.599,4.252,2.929,285.031,1.853,3.439,2.479,3.816,1339.295,34.258,10179.606,1.072
4.118,1.082,3.816,311.433,2.929,3.82,2.19,3.503,899.39,28.632,8599.247,0.268
4.791,2.237,3.848,402.959,1.732,4.732,3.423,3.056,1325.147,32.84,6827.727,0.536
4.997,1.844,4.826,92.362,4.606,4.166,3.896,3.852,277.079,19.936,1710.539,0.0
3.953,3.984,3.211,160.327,1.518,5.11,1.721,3.688,1002.262,32.323,5872.151,0.536
4.854,1.189,2.052,178.648,3.014,5.243,4.969,3.773,651.772,26.165,10071.079,0.536
4.047,2.984,1.521,288.097,3.657,5.505,3.623,3.47,651.939,26.861,1975.149,0.268
3.452,4.313,1.61,405.75,1.946,4.367,4.275,3.817,1555.482,34.715,4794.085,0.0
3.43,3.697,3.869,388.615,1.047,4.738,1.801,3.324,1240.379,33.718,7861.172,0.0
4.465,1.424,2.869,159.891,2.963,1.389,3.043,3.401,982.343,30.312,5691.298,0.0
3.232,4.156,4.137,315.529,2.939,3.642,2.915,3.839,910.137,28.535,6606.634,0.0
4.446,3.692,2.865,30.285,3.041,1.602,3.146,3.272,269.106,20.278,720.597,0.0
3.567,2.5,3.79,188.805,4.476,4.096,2.542,3.237,808.326,27.561,5452.922,1.072
4.675,1.426,4.334,247.13,2.335,3.128,1.994,3.314,1237.484,32.645,14356.651,1.609
4.667,3.355,4.566,356.077,3.967,4.997,3.689,3.176,872.121,28.055,4694.929,0.0
4.595,3.674,4.261,73.712,4.368,4.732,2.755,3.744,363.59,22.178,1926.001,0.0
4.781,4.246,1.76,343.463,4.364,3.049,3.871,3.414,2083.348,36.603,9317.069,0.536
4.644,1.608,4.289,132.048,2.761,2.848,2.502,3.198,744.068,27.161,4019.439,1.34
3.511,4.701,3.381,223.855,1.018,5.175,3.528,3.467,804.885,28.039,2959.648,0.536
4.575,3.749,1.446,318.59,2.638,2.998,1.497,3.892,1915.005,38.427,16909.472,0.268
4.123,4.702,3.018,219.723,2.377,3.81,2.871,3.38,844.68,28.918,7944.65,0.0
4.11,1.73,3.774,35.824,2.32,1.905,1.548,3.312,199.812,18.631,2639.53,0.536
4.327,1.512,1.393,33.389,4.213,1.748,4.944,3.068,164.498,16.902,1290.719,0.536
3.953,1.273,2.279,287.886,2.001,3.784,2.692,3.437,693.909,27.183,10013.922,0.0
4.795,2.413,3.031,189.893,3.736,2.801,4.858,3.858,1084.437,29.701,6087.751,0.536
3.618,2.271,1.811,301.861,1.429,5.271,2.993,3.387,1623.502,37.169,7993.228,0.0
3.405,4.393,3.612,178.473,1.156,2.608,1.596,3.351,1222.885,32.24,9294.713,1.877
3.083,4.762,1.359,301.499,4.608,2.666,3.837,3.468,1850.971,35.873,4624.424,0.0
3.582,3.733,2.444,385.16,3.599,2.021,2.94,3.672,4774.264,48.122,21742.298,1.072
3.355,3.881,2.14,68.711,2.857,4.998,1.306,3.848,345.964,22.375,714.739,0.0
3.131,2.856,4.866,57.552,1.086,3.642,1.408,3.535,428.823,23.708,3972.159,0.0
4.59,4.304,3.016,286.75,1.096,1.169,4.364,3.491,1285.503,33.79,6866.721,0.0
3.512,2.262,1.971,256.193,1.613,3.089,1.745,3.882,3118.326,44.936,14936.882,0.268
3.878,3.679,1.268,253.683,1.63,5.632,1.068,3.812,1526.423,35.738,4796.33,1.877
3.08,1.388,4.213,184.632,2.71,2.064,1.189,3.707,1240.659,32.944,27412.413,0.268
4.515,3.09,4.67,259.84,2.928,3.798,3.835,3.043,1207.866,30.555,4894.844,0.0
4.179,3.053,4.41,7.366,1.382,1.588,2.95,3.723,57.244,12.724,233.094,0.268
4.048,4.31,1.387,91.236,3.569,2.702,4.539,3.765,516.921,24.337,1497.193,0.0
4.303,4.36,2.293,327.17,3.275,5.014,3.294,3.059,1383.928,33.482,5590.399,0.536
4.238,1.2,4.62,167.533,4.215,2.899,2.307,3.679,691.746,26.256,6757.864,0.268
4.795,3.474,2.003,149.43,4.964,2.909,3.322,3.026,479.69,23.881,1662.034,0.0
4.734,4.193,4.786,402.831,3.55,1.289,1.953,3.191,2368.227,38.991,17214.333,1.072
4.826,1.199,1.294,325.592,1.769,1.824,3.417,3.412,1091.223,31.136,12639.92,0.0
4.914,3.564,1.288,63.008,3.072,1.808,2.447,3.575,1005.087,31.485,8210.914,1.34
4.008,3.922,1.944,379.676,1.867,1.256,2.352,3.478,4557.128,51.571,38611.321,0.268
3.819,4.42,3.3,409.987,3.758,5.943,1.404,3.181,2855.302,41.851,12137.495,0.804
4.849,1.626,1.467,177.17,1.847,3.502,2.538,3.286,484.064,24.514,3558.831,0.0
4.646,4.155,2.66,99.028,2.831,1.418,3.556,3.788,810.715,29.0,7661.807,0.536
4.617,2.207,3.341,17.495,3.028,2.097,4.911,3.659,108.433,15.01,498.164,0.536
3.263,4.3,3.659,235.469,3.843,4.874,3.282,3.493,781.536,26.889,3164.613,0.0
3.131,3.235,3.762,17.683,3.711,2.563,4.023,3.922,113.665,15.403,1010.7,0.536
3.055,3.558,3.766,236.456,3.975,5.449,3.308,3.845,1233.096,32.098,5311.044,0.268
3.934,3.534,4.158,259.84,2.117,3.447,2.24,3.524,1128.94,31.48,8877.68,0.0
3.914,2.149,3.804,93.503,1.459,4.055,1.107,3.94,568.797,25.864,3909.938,0.0
4.539,2.546,4.283,16.652,1.138,2.672,2.725,3.146,99.638,14.894,543.687,0.0
4.184,4.353,1.335,381.681,2.226,4.52,4.843,3.417,2050.642,37.277,6389.976,0.268
4.319,4.563,2.751,344.006,3.301,4.424,1.044,3.434,2941.626,45.673,19137.973,1.609
4.417,2.322,1.679,271.83,3.18,1.311,2.055,3.098,2260.229,41.659,19380.18,0.268
4.469,4.423,1.226,109.97,2.822,3.717,4.57,3.933,712.74,27.456,2550.991,0.0
3.619,2.957,1.029,413.263,1.527,4.11,4.081,3.269,1627.302,36.121,5076.772,0.0
3.007,4.191,4.398,349.789,1.495,1.985,3.172,3.301,4052.613,46.241,22269.138,0.0
4.098,1.938,2.756,183.344,4.97,2.892,1.396,3.813,1162.464,31.968,18636.04,0.804
3.796,1.234,3.197,43.665,1.565,4.593,1.003,3.105,264.214,20.541,4438.434,0.536
4.581,4.454,1.753,337.434,2.742,1.938,1.322,3.729,6625.736,56.524,37625.974,2.145
4.206,1.928,1.349,57.639,1.187,3.2,2.004,3.78,321.406,22.52,2997.795,0.0
4.629,3.576,2.85,142.794,1.745,4.974,1.03,3.893,1026.293,31.512,5427.866,1.609
3.448,4.431,1.077,213.743,1.996,1.325,2.035,3.514,2150.345,40.984,7005.839,0.268
3.56,3.724,1.803,196.511,3.411,5.113,1.172,3.9,984.186,31.435,4311.652,0.0
3.031,1.514,2.31,373.202,1.413,1.486,2.482,3.107,1448.041,34.584,9393.365,1.34
3.246,1.554,4.501,352.602,1.629,1.284,2.482,3.927,2195.26,38.859,30157.16,0.268
4.278,1.913,4.276,193.301,1.666,2.051,1.157,3.328,1179.975,33.177,3617.291,0.268
4.849,2.212,4.887,379.248,1.986,3.507,4.25,3.818,1054.923,29.537,15783.251,0.0
3.531,3.059,1.221,17.329,2.845,1.795,1.421,3.279,64.654,13.349,371.252,0.536
3.488,4.09,4.085,99.886,3.422,2.362,3.219,3.922,992.133,29.769,5774.111,0.268
3.932,4.57,1.534,62.819,2.867,2.838,1.183,3.932,831.462,29.814,2307.882,0.268
4.62,2.413,2.675,247.498,3.117,3.705,4.293,3.396,641.01,25.39,3319.222,0.0
4.141,3.364,3.732,192.572,1.713,5.823,2.503,3.128,827.392,28.082,5265.977,1.072
4.217,2.547,2.082,141.766,1.269,3.238,2.832,3.072,838.497,29.714,6655.383,0.0
3.337,1.686,4.288,114.67,3.718,5.11,3.728,3.572,228.793,18.694,2393.824,0.0
4.128,3.681,1.49,312.688,2.377,5.345,3.109,3.118,1861.093,37.267,10629.074,0.0
3.78,3.314,1.489,26.97,2.024,3.119,2.649,3.194,122.906,16.165,491.188,0.0
3.3,2.673,4.0,304.89,2.537,6.0,4.402,3.65,1169.737,32.096,4221.18,0.0
3.986,3.539,4.087,194.141,1.044,1.616,3.98,3.868,764.126,27.297,4169.159,0.0
4.695,1.587,4.383,347.636,2.745,3.2,4.532,3.548,668.403,25.417,7452.306,0.0
4.888,3.924,3.047,61.418,2.461,4.642,2.174,3.685,175.062,17.987,647.539,0.0
3.339,3.26,3.905,365.681,3.972,1.149,1.328,3.033,2943.428,41.586,8690.946,0.804
4.989,1.966,3.315,12.969,2.484,1.335,3.461,3.508,62.72,12.964,758.344,0.0
3.398,2.803,1.408,145.684,2.936,5.444,3.824,3.636,525.224,24.786,2982.348,0.268
3.689,3.412,4.314,73.082,1.022,5.685,1.538,3.609,295.721,21.833,1570.783,0.0
4.27,2.842,4.515,36.341,2.097,3.817,1.457,3.679,160.876,17.627,2186.495,0.804
4.105,3.84,1.573,83.083,1.548,1.489,3.792,3.807,880.199,30.039,5249.594,0.0
4.561,2.312,3.021,234.276,4.943,5.156,2.982,3.661,932.354,29.156,10525.905,0.0
3.962,1.458,4.589,317.716,1.899,5.095,2.681,3.858,1035.919,30.851,14836.057,0.0
3.488,3.078,1.133,85.201,3.905,4.358,2.942,3.415,446.189,23.722,3075.855,1.072
3.976,3.128,2.783,391.114,3.881,1.983,1.711,3.89,4605.869,47.49,61429.95,2.145
3.607,2.807,4.491,77.412,4.809,5.235,1.526,3.391,428.668,22.121,2575.147,1.609
3.475,2.857,1.471,143.55,3.496,5.327,4.016,3.668,1033.644,30.848,5520.063,0.0
