no_asm,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,rc_lookahead_20,rc_lookahead_40,rc_lookahead_60,ref,ref_1,ref_5,ref_9,core,core1,core2,core3,core4,Benchmark-iperf-,Benchmark-cpu-
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,34.208,89.153815
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,122.942,25.385061
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,65.834,47.48159
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,47.138,66.273308
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,47.44,90.629898
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,171.186,25.391273
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,92.288,47.18754
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,66.46,65.274255
1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,23.282,83.169094
1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,80.582,25.796352
1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,43.45,46.173066
1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,30.392,66.119828
1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,34.832,87.389967
1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,123.422,25.11553
1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,66.384,46.944912
1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,47.534,66.063179
1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,48.082,89.760834
1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,171.936,25.563601
1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,92.482,47.15497
1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,66.928,64.79096
1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,23.278,90.387941
1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,86.438,25.566855
1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,46.026,48.448299
1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,31.218,68.844839
1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,30.114,91.252
1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,111.978,25.500436
1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,58.836,47.790342
1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,40.032,70.341654
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,39.166,93.113487
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,146.138,25.60665
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,76.774,47.983858
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,52.294,71.094463
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,25.124,87.688172
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,86.728,25.669287
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,46.01,48.034715
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,31.026,70.815699
1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,30.12,90.247516
1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,111.83,25.454558
1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,59.142,47.607808
1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,40.066,70.022
1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,39.126,92.542449
1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,146.228,25.519478
1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,76.862,48.251565
1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,52.074,71.194519
1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,23.326,90.271522
1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,86.716,25.622827
1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,45.874,48.226048
1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,30.892,70.010387
1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,29.872,93.032345
1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,111.742,25.553451
1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,59.074,47.830508
1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,40.266,70.110902
1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,39.202,92.778269
1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,146.222,25.496538
1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,76.83,48.409433
1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,52.128,71.142369
1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,23.212,91.367945
1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,86.252,25.819118
1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,45.674,48.473295
1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,30.814,69.819058
1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,30.748,92.801749
1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,111.684,25.625507
1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,58.808,47.629605
1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,40.134,69.982821
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,38.922,93.141714
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,146.064,25.540317
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,76.47,48.033742
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,52.14,70.656923
1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,23.456,90.561413
1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,86.114,25.562585
1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,45.772,48.178
1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,30.698,69.000645
1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,29.826,92.194345
1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,111.596,25.600049
1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,58.706,48.063852
1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,40.376,69.293562
1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,39.142,92.15609
1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,146.116,25.438443
1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,76.688,48.968117
1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,52.074,71.219231
1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,22.92,90.072128
1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,86.228,25.659023
1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,45.616,47.794618
1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,31.084,70.139949
1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,29.758,91.752713
1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,111.536,25.760682
1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,58.754,48.252905
1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,40.088,70.0645
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,38.886,92.943077
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,146.086,25.496879
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,76.59,48.726302
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,52.128,71.078846
1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,24.4,89.301367
1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,86.582,25.657132
1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,45.972,47.90115
1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,31,69.91311
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,34.32,91.702179
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,126.692,25.545332
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,66.91,47.801975
1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,46.412,68.422128
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,46.582,92.74622
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,172.548,25.393078
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,91.208,48.382415
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,63.514,68.87418
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,23.39,90.383152
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,86.594,25.595568
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,46.092,48.080947
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,31.134,70.094218
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,34.1,90.807059
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,126.804,25.462412
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,67.058,47.754374
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,46.482,68.447436
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,46.55,92.279417
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,172.592,25.447734
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,90.858,47.850498
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,63.334,68.846039
1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,23.056,91.017391
1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,86.89,25.751303
1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,45.83,47.761024
1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,31.054,70.384442
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,34.324,90.46474
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,126.988,25.662696
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,67.028,47.40291
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,46.426,68.709889
1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,46.498,92.36351
1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,172.592,25.556618
1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,91.022,47.73828
1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,63.534,68.22375
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,23.666,90.168007
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,86.362,25.661375
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,46.912,49.632248
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,30.86,71.133376
1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,34.218,91.435974
1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,126.312,27.13
1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,66.642,47.687114
1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,46.24,69.078435
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,46.374,92.662367
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,172.22,25.575612
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,90.854,47.739721
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,63.74,68.815825
1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,23.01,90.539842
1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,86.332,25.584806
1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,45.708,47.974783
1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,31.128,70.77111
1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,33.97,91.479964
1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,126.148,25.419669
1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,66.678,47.23924
1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,46.608,68.153885
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,47.642,91.623843
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172.216,25.449511
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,90.75,48.184803
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,63.314,68.751862
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,23.244,90.157773
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,86.272,25.786512
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,45.726,47.695333
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,30.756,69.782264
1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,34.102,90.18074
1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,126.404,25.680779
1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,66.554,48.427833
1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,46.408,67.877946
1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,46.53,92.181832
1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,172.2,25.448935
1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,90.766,48.369457
1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,63.748,68.351835
1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,21.97,86.615991
1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,78.394,25.656667
1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,41.85,48.204383
1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,28.656,67.423867
1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,28.068,89.552857
1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,102.82,25.533324
1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,54.416,47.941355
1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,37.18,68.128108
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,36.92,91.099515
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,135.302,25.519111
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,71.382,48.210211
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,48.838,70.068333
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,22.452,84.994229
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,79.098,25.559975
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,42.4,47.198505
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,29.254,67.53208
1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,28.67,88.404335
1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,103.448,25.638247
1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,54.998,47.326019
1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,38.006,68.677041
1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,37.614,90.779155
1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,135.914,25.495575
1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,72.078,47.72322
1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,49.426,70.214073
1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,23.162,83.326087
1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,79.862,25.825025
1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,43.192,47.576163
1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,29.8,67.649333
1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,31.002,86.619095
1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,104.53,26.216112
1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,55.59,47.524889
1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,38.446,67.93247
1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,37.948,89.431053
1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,136.322,25.502886
1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,72.318,47.441427
1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,49.866,69.746751
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,21.698,88.154762
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,78.566,25.628634
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,41.828,47.999977
1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,28.674,67.949753
1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,28.338,89.435887
1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,102.812,25.468101
1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,54.626,46.957145
1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,37.578,68.120996
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,36.996,91.824099
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,135.598,25.605235
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,71.512,47.824104
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,49.008,70.868877
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,22.854,84.162609
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,79.318,25.878038
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,42.708,47.450304
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,29.288,66.569195
1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,28.834,87.914975
1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,103.938,25.695791
1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,55.212,47.06102
1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,38.194,67.770364
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,37.616,90.60963
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,136.276,25.493726
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,72.158,47.511557
1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,49.85,69.391886
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,23.35,83.998261
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,79.768,25.888411
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,43.522,47.52767
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,29.918,66.907219
1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,30.254,85.72514
1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,104.204,25.778102
1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,55.888,46.974141
1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,38.602,67.371215
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,38.178,89.643186
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,136.814,25.49567
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,72.436,47.70411
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,50.466,69.38475
1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,21.65,87.829432
1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,78.57,25.725992
1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,41.828,48.198165
1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,28.562,67.979113
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,31.152,90.004422
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,114.69,25.720758
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,60.804,47.45582
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,42.32,67.583706
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,42.476,91.445061
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,156.172,25.607913
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,82.656,47.807476
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,57.664,68.652457
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,22.476,85.784625
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,79.066,25.718478
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,42.434,46.82969
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,29.312,67.126468
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,31.92,89.52254
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,115.346,25.702609
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,61.51,47.215801
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,42.758,66.75887
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,43.208,90.91979
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,156.664,25.466869
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,83.222,47.992759
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,58.122,68.400496
1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,23.204,83.378603
1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,79.554,25.717321
1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,42.72,47.507287
1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,29.688,65.426092
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,32.95,87.539173
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,115.692,25.426104
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,61.618,47.314622
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,43.238,66.010928
1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,43.672,90.237743
1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,157.128,25.431214
1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,83.53,47.8382
