N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
170,poisson,3,2.5,20,0.0,119.8,-12.42
90,squared_error,1,0.75,19,0.0,119.93,-12.47
50,squared_error,10,7.75,9,0.0,118.93,-12.07
130,poisson,11,0.0,16,0.0,120.51,-12.7
180,poisson,6,1.25,9,0.0,120.11,-12.54
30,squared_error,19,6.25,8,0.0,122.0,-13.25
100,squared_error,6,1.5,9,0.0,120.6,-12.73
200,squared_error,10,4.75,5,0.0,120.3,-12.62
120,poisson,12,2.0,7,0.0,119.94,-12.48
150,absolute_error,14,4.75,6,83.33333333,0.0,0.0
100,absolute_error,3,1.25,3,0.0,101.0,-0.97
170,absolute_error,15,8.75,14,0.0,100.59,-0.58
70,absolute_error,17,4.25,9,83.33333333,0.0,0.0
40,absolute_error,13,6.5,13,83.33333333,0.0,0.0
190,absolute_error,1,4.5,5,83.33333333,0.0,0.0
180,squared_error,8,2.75,8,0.0,118.59,-11.94
10,absolute_error,11,0.0,20,83.33333333,0.0,0.0
70,squared_error,16,0.0,18,0.0,119.9,-12.46
40,squared_error,5,1.75,7,0.0,120.0,-12.5
90,poisson,9,9.75,17,0.0,120.67,-12.76
80,absolute_error,18,6.5,5,83.33333333,0.0,0.0
90,absolute_error,15,1.75,19,83.33333333,0.0,0.0
170,squared_error,10,4.25,18,0.0,118.78,-12.01
50,squared_error,4,2.0,18,0.0,121.07,-12.91
190,absolute_error,11,6.5,16,83.33333333,0.0,0.0
190,absolute_error,15,0.5,20,0.0,100.53,-0.52
20,poisson,3,0.5,5,0.0,118.0,-11.69
110,absolute_error,9,2.0,2,0.0,100.91,-0.88
110,absolute_error,1,6.0,15,83.33333333,0.0,0.0
50,squared_error,20,7.5,2,0.0,124.13,-14.0
140,absolute_error,1,6.75,16,0.0,100.71,-0.7
60,poisson,14,8.5,5,0.0,124.22,-14.03
100,absolute_error,15,5.0,11,83.33333333,0.0,0.0
70,poisson,15,5.25,6,0.0,121.33,-13.01
180,poisson,16,9.25,5,0.0,119.19,-12.18
180,squared_error,7,10.0,10,0.0,119.96,-12.49
180,poisson,15,0.75,18,0.0,118.93,-12.07
160,poisson,14,0.5,3,0.0,119.79,-12.42
200,absolute_error,1,10.0,15,83.33333333,0.0,0.0
190,absolute_error,3,0.0,3,0.0,116.71,-7.47
30,poisson,17,6.25,8,0.0,122.89,-13.57
150,absolute_error,8,8.5,8,0.0,100.67,-0.65
60,squared_error,15,2.0,4,0.0,119.67,-12.37
10,absolute_error,16,3.25,9,83.33333333,0.0,0.0
110,squared_error,20,7.0,7,0.0,120.3,-12.62
30,absolute_error,3,3.75,12,83.33333333,0.0,0.0
170,absolute_error,10,5.5,12,83.33333333,0.0,0.0
100,absolute_error,3,7.75,3,83.33333333,0.0,0.0
180,absolute_error,2,6.0,3,83.33333333,0.0,0.0
40,poisson,18,1.75,20,0.0,119.0,-12.1
170,absolute_error,17,8.25,4,0.0,101.76,-1.68
110,squared_error,12,9.25,9,0.0,118.06,-11.71
70,poisson,15,7.75,11,0.0,122.29,-13.36
100,squared_error,14,10.0,4,0.0,120.87,-12.83
30,absolute_error,12,2.0,2,83.33333333,0.0,0.0
60,squared_error,8,3.5,11,0.0,122.0,-13.25
20,absolute_error,18,0.75,11,83.33333333,0.0,0.0
120,poisson,4,7.75,2,0.0,119.28,-12.21
130,poisson,8,9.25,5,0.0,119.49,-12.3
150,poisson,9,5.75,8,0.0,120.13,-12.55
40,poisson,9,5.75,13,0.0,119.83,-12.43
100,squared_error,5,9.25,16,0.0,119.87,-12.45
90,squared_error,20,4.25,4,0.0,120.67,-12.76
20,poisson,11,6.5,14,0.0,122.0,-13.25
180,squared_error,11,2.0,3,0.0,120.52,-12.7
50,squared_error,19,5.25,17,0.0,121.2,-12.96
100,squared_error,3,5.75,5,0.0,119.87,-12.45
140,absolute_error,19,7.5,14,0.0,101.43,-1.37
90,squared_error,6,9.25,17,0.0,118.3,-11.81
130,poisson,2,8.75,11,0.0,120.36,-12.64
110,absolute_error,5,6.25,8,0.0,100.91,-0.88
200,poisson,9,3.0,3,0.0,119.57,-12.33
60,squared_error,4,6.25,5,0.0,120.22,-12.59
120,poisson,10,8.75,18,0.0,118.17,-11.76
170,squared_error,3,8.75,10,0.0,120.86,-12.83
140,absolute_error,20,3.0,5,83.33333333,0.0,0.0
100,absolute_error,12,2.5,14,83.33333333,0.0,0.0
30,absolute_error,20,0.25,6,83.33333333,0.0,0.0
100,absolute_error,2,9.75,11,83.33333333,0.0,0.0
90,poisson,18,10.0,13,0.0,118.59,-11.94
110,squared_error,16,3.75,14,0.0,118.24,-11.79
30,squared_error,2,0.5,13,0.0,120.89,-12.84
110,poisson,11,5.25,17,0.0,119.7,-12.38
160,poisson,18,7.25,13,0.0,119.29,-12.22
20,squared_error,17,2.25,12,0.0,116.0,-10.81
40,poisson,10,5.0,5,0.0,118.33,-11.83
140,poisson,9,0.75,13,0.0,119.33,-12.24
10,poisson,17,6.25,3,0.0,118.67,-11.97
40,absolute_error,18,7.75,16,83.33333333,0.0,0.0
10,poisson,8,8.25,2,0.0,124.0,-13.95
30,squared_error,13,8.25,2,0.0,117.11,-11.31
90,poisson,13,2.0,11,0.0,119.41,-12.27
90,poisson,12,5.25,12,0.0,118.07,-11.72
50,absolute_error,8,1.5,19,83.33333333,0.0,0.0
70,poisson,13,1.0,6,0.0,120.95,-12.87
30,squared_error,8,8.0,4,0.0,120.22,-12.59
200,poisson,12,4.5,14,0.0,121.27,-12.98
70,absolute_error,15,8.25,7,83.33333333,0.0,0.0
120,squared_error,1,0.5,8,0.0,121.0,-12.88
110,poisson,10,7.25,8,0.0,119.94,-12.48
40,poisson,2,5.75,2,0.0,121.33,-13.01
170,poisson,13,6.5,17,0.0,119.96,-12.48
170,absolute_error,8,8.25,17,83.33333333,0.0,0.0
160,poisson,18,2.75,20,0.0,120.5,-12.69
90,squared_error,6,1.25,4,0.0,121.11,-12.93
200,squared_error,10,8.5,13,0.0,119.63,-12.36
50,squared_error,5,1.0,14,0.0,121.33,-13.01
130,squared_error,6,2.0,20,0.0,119.9,-12.46
110,poisson,1,2.75,18,0.0,119.09,-12.14
110,poisson,20,3.5,6,0.0,119.21,-12.19
60,poisson,3,9.0,20,0.0,121.11,-12.93
30,squared_error,19,1.5,1,0.0,120.89,-12.84
30,squared_error,6,4.75,11,0.0,119.33,-12.24
110,squared_error,20,5.0,5,0.0,118.79,-12.02
90,squared_error,12,6.5,9,0.0,120.15,-12.56
200,squared_error,2,2.0,16,0.0,121.3,-13.0
200,poisson,17,7.25,17,0.0,119.47,-12.29
140,absolute_error,12,2.75,9,83.33333333,0.0,0.0
180,poisson,3,6.25,1,0.0,121.3,-12.99
150,squared_error,7,7.75,8,0.0,118.76,-12.0
60,squared_error,3,1.5,12,0.0,116.56,-11.06
160,absolute_error,8,0.25,5,0.0,100.63,-0.61
30,squared_error,18,0.25,2,0.0,118.22,-11.78
170,absolute_error,16,4.75,6,83.33333333,0.0,0.0
70,poisson,7,10.0,8,0.0,119.43,-12.27
10,absolute_error,6,0.25,15,83.33333333,0.0,0.0
150,poisson,11,2.0,19,0.0,119.78,-12.41
20,absolute_error,3,0.5,6,83.33333333,0.0,0.0
110,poisson,13,4.5,7,0.0,119.64,-12.36
110,poisson,9,7.75,19,0.0,120.67,-12.76
70,absolute_error,7,8.25,10,83.33333333,0.0,0.0
160,poisson,12,2.25,18,0.0,119.33,-12.24
90,poisson,19,5.5,10,0.0,119.04,-12.12
140,poisson,9,3.75,13,0.0,120.19,-12.57
120,poisson,14,9.25,5,0.0,120.28,-12.61
140,poisson,8,8.75,17,0.0,121.38,-13.03
180,absolute_error,3,8.75,12,0.0,101.11,-1.08
150,absolute_error,12,7.75,18,83.33333333,0.0,0.0
30,squared_error,7,7.5,3,0.0,119.11,-12.15
180,squared_error,20,4.5,19,0.0,121.26,-12.98
130,poisson,9,7.5,20,0.0,118.92,-12.07
80,absolute_error,13,9.75,18,0.0,102.5,-2.33
180,squared_error,14,0.5,12,0.0,120.19,-12.57
10,absolute_error,9,2.0,14,83.33333333,0.0,0.0
130,poisson,14,2.5,3,0.0,120.1,-12.54
50,squared_error,9,6.0,11,0.0,119.2,-12.18
20,squared_error,16,0.75,15,0.0,121.0,-12.88
120,squared_error,15,5.0,17,0.0,121.39,-13.03
140,absolute_error,9,6.5,1,0.0,100.71,-0.7
70,absolute_error,12,4.25,19,83.33333333,0.0,0.0
90,squared_error,19,0.5,9,0.0,118.89,-12.06
10,squared_error,9,1.5,19,0.0,121.33,-13.01
150,poisson,20,1.75,7,0.0,120.8,-12.81
130,squared_error,5,0.75,1,0.0,120.0,-12.5
110,squared_error,6,5.25,13,0.0,122.06,-13.27
50,absolute_error,20,6.25,16,83.33333333,0.0,0.0
70,squared_error,5,6.75,13,0.0,119.14,-12.16
170,absolute_error,2,9.75,1,83.33333333,0.0,0.0
50,squared_error,1,8.25,13,0.0,119.87,-12.45
40,absolute_error,15,9.75,16,83.33333333,0.0,0.0
160,absolute_error,1,6.0,9,0.0,100.63,-0.61
60,poisson,2,7.0,3,0.0,119.33,-12.24
40,squared_error,19,6.75,8,0.0,117.0,-11.26
150,squared_error,2,4.75,11,0.0,120.98,-12.88
90,absolute_error,5,9.75,9,83.33333333,0.0,0.0
170,squared_error,2,6.75,4,0.0,120.63,-12.74
110,poisson,7,1.75,11,0.0,119.39,-12.26
190,absolute_error,18,7.25,11,0.0,100.53,-0.52
200,poisson,17,8.25,8,0.0,119.83,-12.43
150,squared_error,1,0.25,2,0.0,120.18,-12.57
170,squared_error,20,2.25,16,0.0,118.78,-12.01
90,poisson,10,10.0,16,0.0,119.04,-12.12
100,poisson,11,4.0,2,0.0,121.13,-12.93
80,squared_error,2,5.25,6,0.0,120.42,-12.66
120,absolute_error,16,1.0,11,0.0,100.83,-0.81
160,poisson,19,7.0,18,0.0,120.5,-12.69
70,absolute_error,3,0.0,11,0.0,120.0,-10.41
190,squared_error,4,1.0,7,0.0,120.25,-12.6
60,poisson,4,3.0,2,0.0,120.67,-12.76
180,squared_error,9,4.0,16,0.0,119.74,-12.4
120,poisson,2,6.0,5,0.0,119.67,-12.37
140,absolute_error,14,4.75,8,83.33333333,0.0,0.0
110,poisson,6,2.0,8,0.0,120.67,-12.76
170,poisson,13,1.25,12,0.0,120.9,-12.85
100,poisson,12,6.75,20,0.0,118.8,-12.02
150,poisson,10,7.0,14,0.0,121.42,-13.04
120,squared_error,12,7.5,11,0.0,120.17,-12.56
90,squared_error,4,0.5,19,0.0,119.63,-12.35
40,poisson,4,9.0,18,0.0,119.83,-12.43
70,absolute_error,16,2.75,3,83.33333333,0.0,0.0
60,poisson,16,9.0,19,0.0,122.22,-13.33
140,absolute_error,11,5.0,6,83.33333333,0.0,0.0
100,poisson,10,0.5,12,0.0,120.6,-12.73
180,squared_error,20,9.0,9,0.0,120.26,-12.6
160,poisson,4,2.75,15,0.0,119.67,-12.37
130,squared_error,14,4.25,13,0.0,120.62,-12.74
80,absolute_error,18,9.5,16,83.33333333,0.0,0.0
100,absolute_error,1,4.75,12,83.33333333,0.0,0.0
100,poisson,20,1.25,15,0.0,120.27,-12.6
30,squared_error,16,9.75,14,0.0,119.33,-12.24
80,poisson,13,7.75,10,0.0,119.92,-12.47
10,absolute_error,9,4.25,15,83.33333333,0.0,0.0
130,squared_error,20,2.5,12,0.0,120.31,-12.62
60,absolute_error,20,0.75,6,83.33333333,0.0,0.0
10,squared_error,9,8.5,2,0.0,120.0,-12.5
30,squared_error,20,9.75,7,0.0,122.22,-13.33
180,squared_error,6,6.5,5,0.0,119.04,-12.12
190,absolute_error,12,2.0,6,0.0,100.53,-0.52
70,absolute_error,20,9.75,7,0.0,101.43,-1.37
200,squared_error,1,1.0,2,0.0,120.13,-12.55
190,poisson,14,4.75,16,0.0,119.23,-12.19
170,squared_error,7,5.5,6,0.0,120.39,-12.65
50,squared_error,2,8.75,7,0.0,122.0,-13.25
200,poisson,19,6.25,7,0.0,120.43,-12.67
170,absolute_error,7,3.0,13,83.33333333,0.0,0.0
180,squared_error,3,5.5,9,0.0,120.89,-12.84
180,squared_error,7,4.0,17,0.0,120.04,-12.51
10,poisson,7,7.75,13,0.0,126.67,-14.81
190,absolute_error,14,5.5,9,0.0,100.53,-0.52
110,squared_error,19,3.5,19,0.0,120.18,-12.57
160,absolute_error,1,6.0,7,83.33333333,0.0,0.0
100,absolute_error,2,1.0,13,0.0,101.0,-0.97
200,absolute_error,16,0.25,18,0.0,100.5,-0.49
180,poisson,3,0.75,10,0.0,119.59,-12.34
70,squared_error,4,1.5,3,0.0,121.81,-13.18
60,squared_error,12,9.75,3,0.0,118.33,-11.83
20,squared_error,13,7.0,9,0.0,118.0,-11.69
170,squared_error,10,9.75,8,0.0,119.73,-12.39
90,squared_error,12,1.0,11,0.0,119.56,-12.32
110,squared_error,12,3.0,15,0.0,121.64,-13.12
130,poisson,14,0.75,15,0.0,120.62,-12.74
130,poisson,2,2.75,14,0.0,120.46,-12.68
120,squared_error,16,8.25,2,0.0,121.33,-13.01
90,squared_error,9,7.25,3,0.0,118.44,-11.87
120,poisson,19,0.25,2,0.0,121.28,-12.99
70,squared_error,8,0.75,17,0.0,120.67,-12.76
10,squared_error,2,1.25,13,0.0,121.33,-13.01
190,poisson,11,6.25,13,0.0,119.54,-12.32
200,poisson,13,10.0,6,0.0,119.9,-12.46
40,absolute_error,10,7.25,18,83.33333333,0.0,0.0
130,absolute_error,11,2.5,13,83.33333333,0.0,0.0
180,squared_error,20,5.5,16,0.0,119.52,-12.31
40,poisson,15,4.5,18,0.0,120.17,-12.56
130,poisson,17,5.5,2,0.0,120.1,-12.54
30,absolute_error,7,7.75,14,83.33333333,0.0,0.0
140,poisson,2,0.0,15,0.0,127.13,-14.75
40,poisson,10,1.75,16,0.0,115.5,-10.58
180,poisson,10,0.25,11,0.0,121.56,-13.09
130,absolute_error,2,9.5,2,83.33333333,0.0,0.0
80,absolute_error,16,8.75,1,83.33333333,0.0,0.0
110,squared_error,3,2.25,12,0.0,118.24,-11.79
50,absolute_error,13,8.75,7,83.33333333,0.0,0.0
160,absolute_error,8,1.25,8,83.33333333,0.0,0.0
150,poisson,9,2.0,6,0.0,118.62,-11.95
180,absolute_error,6,7.0,12,0.0,101.11,-1.08
130,squared_error,7,0.0,9,0.0,118.1,-11.73
90,poisson,14,6.5,20,0.0,120.81,-12.81
80,poisson,15,2.0,7,0.0,119.67,-12.37
40,absolute_error,7,4.75,5,83.33333333,0.0,0.0
190,squared_error,8,6.75,2,0.0,120.14,-12.55
70,poisson,2,7.0,6,0.0,118.67,-11.97
60,absolute_error,4,3.25,6,83.33333333,0.0,0.0
50,absolute_error,7,10.0,8,83.33333333,0.0,0.0
70,squared_error,19,3.25,5,0.0,120.38,-12.65
130,poisson,3,4.5,2,0.0,122.87,-13.56
160,absolute_error,12,1.25,12,83.33333333,0.0,0.0
90,squared_error,12,1.5,17,0.0,120.67,-12.76
90,absolute_error,4,7.5,9,83.33333333,0.0,0.0
170,squared_error,14,3.0,16,0.0,120.08,-12.53
80,absolute_error,5,2.0,10,83.33333333,0.0,0.0
50,squared_error,4,1.25,12,0.0,118.0,-11.69
170,absolute_error,9,1.75,11,0.0,101.76,-1.68
100,absolute_error,19,8.0,7,0.0,101.0,-0.97
180,squared_error,9,6.25,15,0.0,119.26,-12.21
80,poisson,6,9.0,14,0.0,119.25,-12.2
70,squared_error,14,6.25,10,0.0,120.38,-12.65
50,squared_error,10,6.0,16,0.0,119.87,-12.45
110,poisson,14,5.0,20,0.0,117.7,-11.56
90,poisson,8,10.0,4,0.0,120.15,-12.56
60,poisson,15,7.5,7,0.0,119.78,-12.41
40,poisson,7,1.0,16,0.0,120.67,-12.76
20,squared_error,17,5.25,13,0.0,118.67,-11.97
160,absolute_error,13,7.5,15,83.33333333,0.0,0.0
30,squared_error,12,5.75,5,0.0,121.78,-13.17
40,poisson,18,8.0,14,0.0,121.5,-13.07
150,squared_error,20,7.25,14,0.0,119.56,-12.32
170,poisson,11,1.25,15,0.0,118.86,-12.05
200,absolute_error,13,0.75,14,83.33333333,0.0,0.0
180,absolute_error,14,1.75,13,83.33333333,0.0,0.0
150,squared_error,15,7.75,8,0.0,119.64,-12.36
90,absolute_error,18,6.0,18,83.33333333,0.0,0.0
40,squared_error,11,7.5,2,0.0,121.17,-12.95
10,absolute_error,8,2.25,11,83.33333333,0.0,0.0
10,poisson,4,8.5,9,0.0,118.0,-11.69
40,poisson,4,7.0,12,0.0,121.5,-13.07
60,squared_error,16,3.75,17,0.0,120.44,-12.67
200,poisson,8,3.75,9,0.0,119.63,-12.36
170,squared_error,7,4.25,9,0.0,118.35,-11.84
140,poisson,3,5.75,15,0.0,121.52,-13.08
130,squared_error,10,1.75,11,0.0,120.67,-12.76
80,poisson,19,9.25,15,0.0,120.0,-12.5
60,poisson,2,4.0,4,0.0,120.78,-12.8
200,absolute_error,6,0.75,12,0.0,100.5,-0.49
70,squared_error,12,5.0,3,0.0,118.1,-11.73
180,poisson,8,6.75,16,0.0,119.52,-12.31
190,poisson,16,3.75,5,0.0,119.3,-12.22
130,squared_error,18,10.0,4,0.0,119.54,-12.32
170,absolute_error,2,5.0,7,0.0,101.18,-1.14
40,squared_error,16,0.25,18,0.0,119.83,-12.43
190,poisson,20,3.25,14,0.0,119.89,-12.46
50,poisson,19,5.25,6,0.0,118.53,-11.91
190,squared_error,14,7.25,4,0.0,120.98,-12.88
150,squared_error,17,5.25,1,0.0,119.64,-12.36
100,squared_error,11,9.75,5,0.0,121.0,-12.88
10,squared_error,3,0.25,2,0.0,122.0,-13.25
110,absolute_error,10,5.0,2,0.0,101.82,-1.72
200,absolute_error,2,7.75,19,0.0,100.5,-0.49
30,absolute_error,10,4.0,18,83.33333333,0.0,0.0
180,squared_error,11,7.0,1,0.0,120.15,-12.56
200,absolute_error,17,4.75,17,83.33333333,0.0,0.0
30,poisson,4,2.5,1,0.0,120.67,-12.76
150,absolute_error,2,4.75,4,83.33333333,0.0,0.0
40,poisson,9,5.75,5,0.0,118.83,-12.03
160,squared_error,3,5.0,20,0.0,119.12,-12.15
190,absolute_error,16,9.5,2,0.0,100.53,-0.52
170,absolute_error,5,0.0,16,0.0,105.44,-5.09
80,absolute_error,9,5.5,13,0.0,101.25,-1.2
180,squared_error,20,6.5,20,0.0,119.93,-12.47
160,absolute_error,13,6.75,15,0.0,100.63,-0.61
50,poisson,13,3.25,7,0.0,120.8,-12.81
90,poisson,19,2.5,4,0.0,120.3,-12.62
90,absolute_error,5,3.0,8,83.33333333,0.0,0.0
150,absolute_error,9,8.0,17,83.33333333,0.0,0.0
200,squared_error,20,3.75,16,0.0,119.63,-12.36
160,squared_error,6,8.25,7,0.0,120.83,-12.82
10,poisson,4,4.75,13,0.0,118.0,-11.69
120,poisson,10,5.0,1,0.0,120.56,-12.71
90,absolute_error,10,4.5,10,0.0,101.11,-1.08
110,poisson,2,10.0,1,0.0,121.64,-13.12
120,squared_error,8,7.25,13,0.0,122.17,-13.31
150,absolute_error,12,7.0,16,83.33333333,0.0,0.0
60,absolute_error,11,0.75,17,0.0,101.67,-1.59
50,squared_error,1,6.25,14,0.0,121.2,-12.96
60,squared_error,19,2.5,6,0.0,121.11,-12.93
170,poisson,1,1.25,19,0.0,120.0,-12.5
70,squared_error,1,7.0,11,0.0,122.29,-13.36
140,absolute_error,5,8.25,6,0.0,100.71,-0.7
150,poisson,7,10.0,19,0.0,121.24,-12.98
90,absolute_error,16,3.25,1,83.33333333,0.0,0.0
160,absolute_error,18,2.75,16,83.33333333,0.0,0.0
100,absolute_error,19,7.5,2,83.33333333,0.0,0.0
10,poisson,16,1.25,10,0.0,122.0,-13.25
150,squared_error,10,5.25,6,0.0,119.64,-12.36
10,poisson,17,9.0,3,0.0,126.67,-14.81
150,squared_error,8,9.0,4,0.0,121.11,-12.93
160,squared_error,9,1.5,20,0.0,121.87,-13.21
20,squared_error,18,9.25,7,0.0,125.0,-14.29
150,absolute_error,1,9.5,7,0.0,100.67,-0.65
10,absolute_error,13,6.75,5,83.33333333,0.0,0.0
140,squared_error,7,7.0,1,0.0,121.9,-13.22
20,poisson,16,6.25,3,0.0,118.33,-11.83
90,absolute_error,16,5.25,10,83.33333333,0.0,0.0
200,absolute_error,17,1.0,15,83.33333333,0.0,0.0
30,squared_error,17,7.0,8,0.0,121.33,-13.01
10,squared_error,2,8.75,4,0.0,122.67,-13.49
70,absolute_error,6,9.25,15,83.33333333,0.0,0.0
100,absolute_error,19,0.5,1,83.33333333,0.0,0.0
40,poisson,1,10.0,9,0.0,120.83,-12.82
120,squared_error,18,3.25,14,0.0,119.78,-12.41
100,poisson,11,2.0,3,0.0,118.73,-11.99
90,squared_error,11,7.25,12,0.0,120.74,-12.79
190,poisson,9,1.75,14,0.0,118.77,-12.01
50,absolute_error,14,9.0,6,83.33333333,0.0,0.0
50,absolute_error,4,3.0,17,83.33333333,0.0,0.0
10,poisson,16,5.25,9,0.0,128.67,-15.41
160,poisson,6,8.25,15,0.0,119.75,-12.4
20,squared_error,15,2.25,16,0.0,119.0,-12.1
110,squared_error,20,4.5,1,0.0,119.76,-12.4
200,poisson,17,2.0,1,0.0,118.4,-11.86
100,squared_error,11,4.75,9,0.0,118.27,-11.8
100,absolute_error,15,5.0,12,83.33333333,0.0,0.0
20,squared_error,6,4.0,13,0.0,119.33,-12.24
50,absolute_error,3,8.25,11,0.0,102.0,-1.89
40,squared_error,4,2.25,9,0.0,118.67,-11.97
60,squared_error,2,7.75,19,0.0,119.56,-12.32
200,absolute_error,10,5.0,8,0.0,100.5,-0.49
130,squared_error,9,1.25,14,0.0,120.67,-12.76
40,poisson,1,9.0,9,0.0,122.67,-13.49
90,poisson,20,0.0,2,0.0,120.89,-12.84
170,poisson,5,3.25,12,0.0,120.63,-12.74
100,absolute_error,7,4.5,2,83.33333333,0.0,0.0
130,absolute_error,18,4.5,5,83.33333333,0.0,0.0
90,squared_error,2,3.0,6,0.0,120.89,-12.84
30,absolute_error,2,9.5,12,83.33333333,0.0,0.0
40,absolute_error,12,0.0,14,83.33333333,0.0,0.0
100,squared_error,5,4.0,19,0.0,119.27,-12.21
150,absolute_error,8,7.75,1,0.0,100.67,-0.65
90,squared_error,2,9.5,9,0.0,121.26,-12.98
40,absolute_error,14,9.25,9,83.33333333,0.0,0.0
90,squared_error,18,7.75,17,0.0,120.22,-12.59
180,absolute_error,3,6.5,1,83.33333333,0.0,0.0
40,absolute_error,20,9.75,5,83.33333333,0.0,0.0
90,absolute_error,14,0.25,15,83.33333333,0.0,0.0
50,poisson,8,10.0,17,0.0,118.13,-11.74
140,squared_error,20,5.0,3,0.0,120.0,-12.5
130,poisson,13,2.5,4,0.0,121.38,-13.03
70,squared_error,5,7.25,2,0.0,122.0,-13.25
190,absolute_error,3,1.25,14,83.33333333,0.0,0.0
100,squared_error,14,2.5,2,0.0,118.8,-12.02
60,absolute_error,7,3.0,16,83.33333333,0.0,0.0
110,poisson,4,5.75,14,0.0,120.06,-12.52
50,poisson,2,8.25,17,0.0,121.87,-13.2
160,absolute_error,15,2.75,7,0.0,101.25,-1.2
40,absolute_error,7,0.0,14,83.33333333,0.0,0.0
150,poisson,4,5.0,1,0.0,120.8,-12.81
130,squared_error,1,7.0,1,0.0,120.05,-12.52
80,poisson,13,4.25,4,0.0,119.5,-12.3
10,absolute_error,7,5.5,6,83.33333333,0.0,0.0
190,squared_error,17,8.0,10,0.0,118.46,-11.88
200,poisson,12,8.75,20,0.0,119.77,-12.41
160,absolute_error,18,3.25,7,83.33333333,0.0,0.0
160,squared_error,17,4.25,18,0.0,120.46,-12.68
180,poisson,18,5.75,17,0.0,121.07,-12.91
90,poisson,7,6.0,4,0.0,117.93,-11.66
170,absolute_error,10,6.5,11,83.33333333,0.0,0.0
50,poisson,3,6.75,17,0.0,118.0,-11.69
90,poisson,12,1.25,4,0.0,119.33,-12.24
180,absolute_error,8,5.0,11,0.0,100.56,-0.55
70,squared_error,12,5.25,17,0.0,121.71,-13.15
80,poisson,1,0.5,20,0.0,120.75,-12.79
20,poisson,7,1.25,9,0.0,119.0,-12.1
120,absolute_error,17,1.75,13,83.33333333,0.0,0.0
150,squared_error,3,8.0,1,0.0,119.6,-12.34
30,poisson,9,6.0,8,0.0,118.0,-11.69
200,poisson,18,8.25,14,0.0,120.43,-12.67
100,squared_error,7,9.75,8,0.0,119.47,-12.29
60,squared_error,13,9.75,9,0.0,122.22,-13.33
190,poisson,2,2.5,19,0.0,120.67,-12.76
20,squared_error,13,8.0,5,0.0,117.33,-11.4
20,poisson,20,5.25,19,0.0,115.33,-10.5
10,poisson,9,9.25,14,0.0,124.0,-13.95
30,squared_error,1,7.0,1,0.0,117.78,-11.59
120,absolute_error,7,1.25,7,83.33333333,0.0,0.0
30,squared_error,12,1.75,1,0.0,119.78,-12.41
30,poisson,14,9.0,19,0.0,120.22,-12.59
110,poisson,8,2.5,4,0.0,119.03,-12.11
150,absolute_error,20,6.75,19,0.0,100.67,-0.65
120,squared_error,6,2.5,18,0.0,120.78,-12.8
20,absolute_error,20,8.0,17,83.33333333,0.0,0.0
40,absolute_error,17,3.0,4,83.33333333,0.0,0.0
120,absolute_error,10,8.5,6,83.33333333,0.0,0.0
190,poisson,12,8.75,20,0.0,119.65,-12.36
120,absolute_error,14,8.25,16,83.33333333,0.0,0.0
30,poisson,7,3.75,9,0.0,120.22,-12.59
20,poisson,1,4.5,9,0.0,118.67,-11.97
120,squared_error,9,8.75,11,0.0,121.0,-12.88
180,absolute_error,18,3.75,3,83.33333333,0.0,0.0
140,absolute_error,20,3.25,14,83.33333333,0.0,0.0
200,absolute_error,16,3.5,12,83.33333333,0.0,0.0
70,squared_error,6,4.0,4,0.0,120.19,-12.57
30,absolute_error,5,0.5,5,83.33333333,0.0,0.0
70,absolute_error,19,8.25,1,83.33333333,0.0,0.0
170,poisson,20,4.0,14,0.0,120.82,-12.82
140,poisson,19,5.5,5,0.0,120.43,-12.67
140,squared_error,16,7.75,10,0.0,118.95,-12.08
10,squared_error,2,9.0,12,0.0,121.33,-13.01
10,poisson,9,9.0,18,0.0,124.0,-13.95
180,absolute_error,8,7.0,20,83.33333333,0.0,0.0
50,poisson,8,0.75,17,0.0,116.0,-10.81
120,absolute_error,1,7.5,20,83.33333333,0.0,0.0
20,poisson,1,8.5,7,0.0,114.0,-9.86
20,poisson,1,0.75,15,0.0,123.33,-13.73
60,squared_error,13,4.0,18,0.0,119.44,-12.28
60,absolute_error,10,2.5,13,83.33333333,0.0,0.0
160,absolute_error,18,8.5,8,83.33333333,0.0,0.0
130,squared_error,7,4.0,17,0.0,120.82,-12.82
190,squared_error,7,1.25,8,0.0,119.51,-12.31
60,absolute_error,13,0.25,9,83.33333333,0.0,0.0
140,squared_error,13,1.0,3,0.0,120.95,-12.87
200,squared_error,9,2.25,7,0.0,120.57,-12.72
160,squared_error,4,10.0,9,0.0,118.87,-12.05
80,squared_error,10,6.0,5,0.0,120.33,-12.63
90,poisson,18,2.5,8,0.0,119.19,-12.18
70,squared_error,19,5.0,13,0.0,119.14,-12.16
120,squared_error,14,4.5,3,0.0,120.17,-12.56
40,poisson,6,0.25,1,0.0,121.0,-12.88
200,absolute_error,4,6.0,16,0.0,100.5,-0.49
70,absolute_error,2,3.5,7,83.33333333,0.0,0.0
10,absolute_error,8,9.75,15,83.33333333,0.0,0.0
110,absolute_error,12,6.0,9,83.33333333,0.0,0.0
140,poisson,6,1.0,20,0.0,119.24,-12.2
100,poisson,8,6.25,12,0.0,119.33,-12.24
200,squared_error,14,2.75,6,0.0,120.53,-12.71
110,absolute_error,20,9.0,1,83.33333333,0.0,0.0
