N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth,PRED40+,MRE-,ACC+
170,squared_error,10,4.25,18,25.0,74.99,7.15
50,squared_error,4,2.0,18,25.0,73.0,9.23
190,absolute_error,11,6.5,16,37.5,100.0,0.0
190,absolute_error,15,0.5,20,37.5,100.0,0.0
20,poisson,3,0.5,5,25.0,69.5,7.18
110,absolute_error,9,2.0,2,37.5,100.0,0.0
110,absolute_error,1,6.0,15,0.0,99.62,0.1
50,squared_error,20,7.5,2,25.0,69.17,8.96
140,absolute_error,1,6.75,16,0.0,99.7,0.08
60,poisson,14,8.5,5,25.0,74.16,7.4
100,absolute_error,15,5.0,11,0.0,99.58,0.11
70,poisson,15,5.25,6,25.0,72.59,7.89
180,poisson,16,9.25,5,25.0,73.4,7.63
180,squared_error,7,10.0,10,25.0,74.01,7.45
180,poisson,15,0.75,18,25.0,73.33,7.66
160,poisson,14,0.5,3,25.0,74.7,7.24
200,absolute_error,1,10.0,15,37.5,100.0,0.0
190,absolute_error,3,0.0,3,25.0,73.71,6.8
30,poisson,17,6.25,8,0.0,79.17,5.88
150,absolute_error,8,8.5,8,37.5,100.0,0.0
60,squared_error,15,2.0,4,0.0,75.07,7.12
10,absolute_error,16,3.25,9,37.5,100.0,0.0
110,squared_error,20,7.0,7,25.0,72.83,7.81
30,absolute_error,3,3.75,12,37.5,100.0,0.0
170,absolute_error,10,5.5,12,37.5,100.0,0.0
100,absolute_error,3,7.75,3,0.0,99.58,0.11
180,absolute_error,2,6.0,3,37.5,100.0,0.0
40,poisson,18,1.75,20,0.0,75.88,6.87
170,absolute_error,17,8.25,4,0.0,99.75,0.07
110,squared_error,12,9.25,9,25.0,71.61,8.19
70,poisson,15,7.75,11,25.0,73.37,7.64
100,squared_error,14,10.0,4,25.0,73.66,7.55
30,absolute_error,12,2.0,2,37.5,100.0,0.0
60,squared_error,8,3.5,11,25.0,72.0,8.07
20,absolute_error,18,0.75,11,37.5,100.0,0.0
120,poisson,4,7.75,2,25.0,71.0,8.38
130,poisson,8,9.25,5,25.0,73.94,7.47
150,poisson,9,5.75,8,25.0,73.64,7.56
40,poisson,9,5.75,13,0.0,77.69,6.33
100,squared_error,5,9.25,16,25.0,74.8,7.2
90,squared_error,20,4.25,4,0.0,75.85,6.88
20,poisson,11,6.5,14,25.0,72.81,7.82
180,squared_error,11,2.0,3,25.0,72.2,8.01
50,squared_error,19,5.25,17,25.0,71.89,8.1
100,squared_error,3,5.75,5,25.0,72.81,7.82
140,absolute_error,19,7.5,14,0.0,99.7,0.08
90,squared_error,6,9.25,17,0.0,75.71,6.93
130,poisson,2,8.75,11,25.0,73.94,7.47
110,absolute_error,5,6.25,8,37.5,100.0,0.0
200,poisson,9,3.0,3,25.0,74.61,7.26
60,squared_error,4,6.25,5,0.0,75.22,7.08
120,poisson,10,8.75,18,25.0,74.63,7.25
170,squared_error,3,8.75,10,25.0,73.74,7.53
140,absolute_error,20,3.0,5,37.5,100.0,0.0
100,absolute_error,12,2.5,14,37.5,100.0,0.0
30,absolute_error,20,0.25,6,37.5,100.0,0.0
100,absolute_error,2,9.75,11,37.5,100.0,0.0
90,poisson,18,10.0,13,25.0,72.05,8.05
110,squared_error,16,3.75,14,25.0,74.68,7.24
30,squared_error,2,0.5,13,37.5,70.21,21.13
110,poisson,11,5.25,17,0.0,76.42,6.71
160,poisson,18,7.25,13,25.0,74.23,7.38
20,squared_error,17,2.25,12,0.0,76.54,6.67
40,poisson,10,5.0,5,25.0,73.36,7.65
140,poisson,9,0.75,13,0.0,75.19,7.09
10,poisson,17,6.25,3,0.0,77.85,6.28
40,absolute_error,18,7.75,16,37.5,100.0,0.0
10,poisson,8,8.25,2,0.0,77.41,6.41
30,squared_error,13,8.25,2,0.0,77.63,6.34
90,poisson,13,2.0,11,25.0,72.51,7.91
90,poisson,12,5.25,12,25.0,70.08,8.67
50,absolute_error,8,1.5,19,37.5,100.0,0.0
70,poisson,13,1.0,6,25.0,72.68,7.86
30,squared_error,8,8.0,4,0.0,76.9,6.56
200,poisson,12,4.5,14,25.0,74.06,7.43
70,absolute_error,15,8.25,7,37.5,100.0,0.0
120,squared_error,1,0.5,8,37.5,73.06,13.5
110,poisson,10,7.25,8,0.0,75.08,7.12
40,poisson,2,5.75,2,25.0,73.68,7.55
170,poisson,13,6.5,17,25.0,73.94,7.47
170,absolute_error,8,8.25,17,37.5,100.0,0.0
160,poisson,18,2.75,20,25.0,73.79,7.51
90,squared_error,6,1.25,4,25.0,74.31,7.69
200,squared_error,10,8.5,13,25.0,73.6,7.57
50,squared_error,5,1.0,14,25.0,69.37,7.7
130,squared_error,6,2.0,20,25.0,72.02,8.34
110,poisson,1,2.75,18,25.0,73.21,7.69
110,poisson,20,3.5,6,25.0,69.38,8.89
60,poisson,3,9.0,20,25.0,73.57,7.58
30,squared_error,19,1.5,1,25.0,73.68,7.55
30,squared_error,6,4.75,11,0.0,76.02,6.83
110,squared_error,20,5.0,5,0.0,76.16,6.79
90,squared_error,12,6.5,9,25.0,74.49,7.3
200,squared_error,2,2.0,16,12.5,76.51,10.26
200,poisson,17,7.25,17,25.0,73.21,7.69
140,absolute_error,12,2.75,9,37.5,100.0,0.0
180,poisson,3,6.25,1,0.0,75.73,6.92
150,squared_error,7,7.75,8,25.0,73.45,7.62
60,squared_error,3,1.5,12,25.0,69.07,4.35
160,absolute_error,8,0.25,5,37.5,100.0,0.0
30,squared_error,18,0.25,2,0.0,76.75,6.61
170,absolute_error,16,4.75,6,0.0,99.75,0.07
70,poisson,7,10.0,8,25.0,71.71,8.16
10,absolute_error,6,0.25,15,37.5,100.0,0.0
150,poisson,11,2.0,19,25.0,71.77,8.14
20,absolute_error,3,0.5,6,37.5,100.0,0.0
110,poisson,13,4.5,7,25.0,71.79,8.13
110,poisson,9,7.75,19,25.0,73.5,7.6
70,absolute_error,7,8.25,10,37.5,100.0,0.0
160,poisson,12,2.25,18,0.0,75.41,7.02
90,poisson,19,5.5,10,25.0,73.0,7.76
140,poisson,9,3.75,13,25.0,73.37,7.64
120,poisson,14,9.25,5,25.0,73.15,7.71
140,poisson,8,8.75,17,25.0,73.59,7.58
180,absolute_error,3,8.75,12,0.0,99.77,0.06
150,absolute_error,12,7.75,18,37.5,100.0,0.0
30,squared_error,7,7.5,3,25.0,68.49,9.17
180,squared_error,20,4.5,19,25.0,74.82,7.2
130,poisson,9,7.5,20,25.0,72.47,7.92
80,absolute_error,13,9.75,18,37.5,100.0,0.0
180,squared_error,14,0.5,12,0.0,75.89,6.87
10,absolute_error,9,2.0,14,37.5,100.0,0.0
130,poisson,14,2.5,3,0.0,76.7,6.62
50,squared_error,9,6.0,11,25.0,74.08,7.43
20,squared_error,16,0.75,15,0.0,78.29,6.15
120,squared_error,15,5.0,17,25.0,74.73,7.23
140,absolute_error,9,6.5,1,37.5,100.0,0.0
70,absolute_error,12,4.25,19,37.5,100.0,0.0
90,squared_error,19,0.5,9,25.0,70.35,8.59
10,squared_error,9,1.5,19,25.0,69.3,8.92
150,poisson,20,1.75,7,25.0,71.23,8.31
130,squared_error,5,0.75,1,25.0,72.74,2.05
110,squared_error,6,5.25,13,0.0,76.56,6.67
50,absolute_error,20,6.25,16,37.5,100.0,0.0
70,squared_error,5,6.75,13,0.0,76.79,6.6
170,absolute_error,2,9.75,1,37.5,100.0,0.0
50,squared_error,1,8.25,13,25.0,69.25,8.93
40,absolute_error,15,9.75,16,37.5,100.0,0.0
160,absolute_error,1,6.0,9,37.5,100.0,0.0
60,poisson,2,7.0,3,25.0,73.17,7.71
40,squared_error,19,6.75,8,25.0,72.48,7.92
150,squared_error,2,4.75,11,25.0,73.07,7.33
90,absolute_error,5,9.75,9,37.5,100.0,0.0
170,squared_error,2,6.75,4,25.0,72.93,7.78
110,poisson,7,1.75,11,25.0,74.48,7.3
190,absolute_error,18,7.25,11,0.0,99.78,0.06
200,poisson,17,8.25,8,25.0,73.23,7.69
150,squared_error,1,0.25,2,12.5,78.42,21.28
170,squared_error,20,2.25,16,0.0,76.52,6.68
90,poisson,10,10.0,16,0.0,75.71,6.93
100,poisson,11,4.0,2,25.0,73.75,7.53
80,squared_error,2,5.25,6,25.0,74.09,9.13
120,absolute_error,16,1.0,11,0.0,99.65,0.09
160,poisson,19,7.0,18,25.0,73.51,7.6
70,absolute_error,3,0.0,11,12.5,70.54,8.57
190,squared_error,4,1.0,7,25.0,71.13,8.46
60,poisson,4,3.0,2,0.0,76.35,6.73
180,squared_error,9,4.0,16,25.0,74.1,7.42
120,poisson,2,6.0,5,0.0,75.77,6.91
140,absolute_error,14,4.75,8,37.5,100.0,0.0
110,poisson,6,2.0,8,25.0,73.27,7.68
170,poisson,13,1.25,12,0.0,77.18,6.48
100,poisson,12,6.75,20,25.0,73.77,7.52
150,poisson,10,7.0,14,25.0,74.04,7.44
120,squared_error,12,7.5,11,25.0,74.73,7.23
90,squared_error,4,0.5,19,25.0,70.55,7.51
40,poisson,4,9.0,18,25.0,75.0,7.14
70,absolute_error,16,2.75,3,37.5,100.0,0.0
60,poisson,16,9.0,19,25.0,70.1,8.66
140,absolute_error,11,5.0,6,37.5,100.0,0.0
100,poisson,10,0.5,12,25.0,74.47,7.3
180,squared_error,20,9.0,9,25.0,72.79,7.82
160,poisson,4,2.75,15,25.0,73.34,7.65
130,squared_error,14,4.25,13,25.0,74.09,7.42
80,absolute_error,18,9.5,16,37.5,100.0,0.0
100,absolute_error,1,4.75,12,37.5,100.0,0.0
100,poisson,20,1.25,15,25.0,73.53,7.59
30,squared_error,16,9.75,14,25.0,72.15,8.02
80,poisson,13,7.75,10,25.0,72.78,7.83
10,absolute_error,9,4.25,15,37.5,100.0,0.0
130,squared_error,20,2.5,12,25.0,74.31,7.36
60,absolute_error,20,0.75,6,37.5,100.0,0.0
10,squared_error,9,8.5,2,0.0,80.04,5.62
30,squared_error,20,9.75,7,25.0,71.86,8.11
180,squared_error,6,6.5,5,25.0,74.87,7.18
190,absolute_error,12,2.0,6,0.0,99.78,0.06
70,absolute_error,20,9.75,7,37.5,100.0,0.0
200,squared_error,1,1.0,2,12.5,76.64,12.37
190,poisson,14,4.75,16,25.0,74.91,7.17
170,squared_error,7,5.5,6,25.0,73.8,7.51
50,squared_error,2,8.75,7,25.0,73.07,7.74
200,poisson,19,6.25,7,25.0,74.02,7.44
170,absolute_error,7,3.0,13,0.0,99.75,0.07
180,squared_error,3,5.5,9,25.0,73.61,6.84
180,squared_error,7,4.0,17,0.0,77.28,6.45
10,poisson,7,7.75,13,25.0,70.61,8.5
190,absolute_error,14,5.5,9,0.0,99.78,0.06
110,squared_error,19,3.5,19,25.0,73.78,7.52
160,absolute_error,1,6.0,7,0.0,99.74,0.07
100,absolute_error,2,1.0,13,0.0,99.58,0.11
200,absolute_error,16,0.25,18,0.0,99.79,0.06
180,poisson,3,0.75,10,12.5,75.51,7.48
70,squared_error,4,1.5,3,25.0,72.46,13.28
60,squared_error,12,9.75,3,25.0,74.67,7.24
20,squared_error,13,7.0,9,25.0,72.37,7.95
170,squared_error,10,9.75,8,25.0,71.36,8.27
90,squared_error,12,1.0,11,0.0,78.44,6.1
110,squared_error,12,3.0,15,25.0,74.22,7.38
130,poisson,14,0.75,15,25.0,72.84,7.81
130,poisson,2,2.75,14,25.0,72.98,7.77
120,squared_error,16,8.25,2,25.0,74.23,7.38
90,squared_error,9,7.25,3,0.0,75.63,6.95
120,poisson,19,0.25,2,25.0,71.77,8.14
70,squared_error,8,0.75,17,25.0,74.09,7.42
10,squared_error,2,1.25,13,0.0,83.51,4.6
190,poisson,11,6.25,13,0.0,75.78,6.9
200,poisson,13,10.0,6,25.0,72.82,7.82
40,absolute_error,10,7.25,18,37.5,100.0,0.0
130,absolute_error,11,2.5,13,37.5,100.0,0.0
180,squared_error,20,5.5,16,25.0,74.1,7.42
40,poisson,15,4.5,18,25.0,74.51,7.29
130,poisson,17,5.5,2,25.0,73.25,7.68
30,absolute_error,7,7.75,14,0.0,98.61,0.37
140,poisson,2,0.0,15,0.0,67.95,13.69
40,poisson,10,1.75,16,0.0,76.64,6.64
180,poisson,10,0.25,11,25.0,73.73,7.53
130,absolute_error,2,9.5,2,37.5,100.0,0.0
80,absolute_error,16,8.75,1,37.5,100.0,0.0
110,squared_error,3,2.25,12,25.0,76.94,6.35
50,absolute_error,13,8.75,7,37.5,100.0,0.0
160,absolute_error,8,1.25,8,0.0,99.74,0.07
150,poisson,9,2.0,6,25.0,74.36,7.34
180,absolute_error,6,7.0,12,37.5,100.0,0.0
130,squared_error,7,0.0,9,25.0,74.15,6.75
90,poisson,14,6.5,20,25.0,71.93,8.09
80,poisson,15,2.0,7,25.0,74.29,7.36
40,absolute_error,7,4.75,5,37.5,100.0,0.0
190,squared_error,8,6.75,2,25.0,71.72,8.16
70,poisson,2,7.0,6,25.0,71.49,8.23
60,absolute_error,4,3.25,6,37.5,100.0,0.0
50,absolute_error,7,10.0,8,37.5,100.0,0.0
70,squared_error,19,3.25,5,25.0,74.31,7.35
130,poisson,3,4.5,2,25.0,71.93,8.09
160,absolute_error,12,1.25,12,37.5,100.0,0.0
90,squared_error,12,1.5,17,25.0,73.05,7.74
90,absolute_error,4,7.5,9,0.0,99.54,0.12
170,squared_error,14,3.0,16,25.0,72.48,7.92
80,absolute_error,5,2.0,10,37.5,100.0,0.0
50,squared_error,4,1.25,12,25.0,71.35,5.36
170,absolute_error,9,1.75,11,0.0,99.75,0.07
100,absolute_error,19,8.0,7,37.5,100.0,0.0
180,squared_error,9,6.25,15,25.0,74.37,7.34
80,poisson,6,9.0,14,25.0,73.44,7.62
70,squared_error,14,6.25,10,25.0,72.34,7.96
50,squared_error,10,6.0,16,0.0,77.19,6.48
110,poisson,14,5.0,20,25.0,74.44,7.31
90,poisson,8,10.0,4,25.0,73.76,7.52
60,poisson,15,7.5,7,25.0,70.91,8.41
40,poisson,7,1.0,16,25.0,71.88,8.11
20,squared_error,17,5.25,13,25.0,67.32,9.55
160,absolute_error,13,7.5,15,0.0,99.74,0.07
30,squared_error,12,5.75,5,25.0,70.61,8.5
40,poisson,18,8.0,14,25.0,73.96,7.46
150,squared_error,20,7.25,14,25.0,73.76,7.52
170,poisson,11,1.25,15,25.0,73.66,7.56
200,absolute_error,13,0.75,14,0.0,99.79,0.06
180,absolute_error,14,1.75,13,37.5,100.0,0.0
150,squared_error,15,7.75,8,0.0,76.27,6.75
90,absolute_error,18,6.0,18,37.5,100.0,0.0
40,squared_error,11,7.5,2,25.0,72.81,7.82
10,absolute_error,8,2.25,11,37.5,100.0,0.0
10,poisson,4,8.5,9,0.0,76.97,6.54
40,poisson,4,7.0,12,25.0,73.74,7.53
60,squared_error,16,3.75,17,0.0,76.35,6.73
200,poisson,8,3.75,9,25.0,73.93,7.47
170,squared_error,7,4.25,9,25.0,72.69,7.85
140,poisson,3,5.75,15,25.0,74.86,7.19
130,squared_error,10,1.75,11,25.0,74.12,7.41
80,poisson,19,9.25,15,25.0,74.95,7.16
60,poisson,2,4.0,4,25.0,71.97,8.08
200,absolute_error,6,0.75,12,37.5,100.0,0.0
70,squared_error,12,5.0,3,25.0,69.58,8.83
180,poisson,8,6.75,16,25.0,73.28,7.67
190,poisson,16,3.75,5,25.0,72.88,7.8
130,squared_error,18,10.0,4,25.0,73.68,7.55
170,absolute_error,2,5.0,7,0.0,99.75,0.07
40,squared_error,16,0.25,18,25.0,70.39,8.57
190,poisson,20,3.25,14,25.0,74.2,7.39
50,poisson,19,5.25,6,25.0,70.22,8.63
190,squared_error,14,7.25,4,25.0,73.2,7.7
150,squared_error,17,5.25,1,25.0,72.35,7.96
100,squared_error,11,9.75,5,25.0,72.04,8.06
10,squared_error,3,0.25,2,25.0,51.89,29.43
110,absolute_error,10,5.0,2,37.5,100.0,0.0
200,absolute_error,2,7.75,19,37.5,100.0,0.0
30,absolute_error,10,4.0,18,37.5,100.0,0.0
180,squared_error,11,7.0,1,25.0,74.34,7.34
200,absolute_error,17,4.75,17,37.5,100.0,0.0
30,poisson,4,2.5,1,25.0,74.63,7.25
150,absolute_error,2,4.75,4,37.5,100.0,0.0
40,poisson,9,5.75,5,25.0,73.36,7.65
160,squared_error,3,5.0,20,25.0,74.6,7.26
190,absolute_error,16,9.5,2,37.5,100.0,0.0
170,absolute_error,5,0.0,16,0.0,93.16,0.82
80,absolute_error,9,5.5,13,37.5,100.0,0.0
180,squared_error,20,6.5,20,25.0,73.37,7.64
160,absolute_error,13,6.75,15,37.5,100.0,0.0
50,poisson,13,3.25,7,25.0,69.21,8.94
90,poisson,19,2.5,4,25.0,72.44,7.93
90,absolute_error,5,3.0,8,37.5,100.0,0.0
150,absolute_error,9,8.0,17,0.0,99.72,0.07
200,squared_error,20,3.75,16,25.0,73.57,7.58
160,squared_error,6,8.25,7,25.0,73.51,7.6
10,poisson,4,4.75,13,0.0,77.41,6.41
120,poisson,10,5.0,1,25.0,73.87,7.49
90,absolute_error,10,4.5,10,37.5,100.0,0.0
110,poisson,2,10.0,1,25.0,73.98,7.46
120,squared_error,8,7.25,13,0.0,75.77,6.91
150,absolute_error,12,7.0,16,37.5,100.0,0.0
60,absolute_error,11,0.75,17,37.5,100.0,0.0
50,squared_error,1,6.25,14,25.0,70.77,4.94
60,squared_error,19,2.5,6,25.0,74.09,7.42
170,poisson,1,1.25,19,25.0,74.81,9.72
70,squared_error,1,7.0,11,25.0,73.09,7.73
140,absolute_error,5,8.25,6,0.0,99.7,0.08
150,poisson,7,10.0,19,25.0,74.97,7.15
90,absolute_error,16,3.25,1,37.5,100.0,0.0
160,absolute_error,18,2.75,16,37.5,100.0,0.0
100,absolute_error,19,7.5,2,37.5,100.0,0.0
10,poisson,16,1.25,10,25.0,73.9,7.48
150,squared_error,10,5.25,6,25.0,73.27,7.67
10,poisson,17,9.0,3,25.0,74.12,7.41
150,squared_error,8,9.0,4,25.0,71.97,8.08
160,squared_error,9,1.5,20,25.0,72.45,7.93
20,squared_error,18,9.25,7,25.0,64.58,10.43
150,absolute_error,1,9.5,7,37.5,100.0,0.0
10,absolute_error,13,6.75,5,37.5,100.0,0.0
140,squared_error,7,7.0,1,25.0,74.81,7.2
20,poisson,16,6.25,3,0.0,81.03,5.33
90,absolute_error,16,5.25,10,37.5,100.0,0.0
200,absolute_error,17,1.0,15,0.0,99.79,0.06
30,squared_error,17,7.0,8,25.0,68.86,9.06
10,squared_error,2,8.75,4,25.0,73.9,7.48
70,absolute_error,6,9.25,15,37.5,100.0,0.0
100,absolute_error,19,0.5,1,37.5,100.0,0.0
40,poisson,1,10.0,9,0.0,75.22,7.08
120,squared_error,18,3.25,14,25.0,72.86,7.8
100,poisson,11,2.0,3,25.0,74.06,7.43
90,squared_error,11,7.25,12,25.0,72.51,7.91
190,poisson,9,1.75,14,25.0,72.92,7.78
50,absolute_error,14,9.0,6,0.0,99.17,0.22
50,absolute_error,4,3.0,17,37.5,100.0,0.0
10,poisson,16,5.25,9,0.0,76.54,6.67
160,poisson,6,8.25,15,25.0,74.53,7.29
20,squared_error,15,2.25,16,25.0,73.14,7.72
110,squared_error,20,4.5,1,0.0,76.63,6.64
200,poisson,17,2.0,1,0.0,75.87,6.88
100,squared_error,11,4.75,9,0.0,75.72,6.92
100,absolute_error,15,5.0,12,37.5,100.0,0.0
20,squared_error,6,4.0,13,25.0,73.14,7.72
50,absolute_error,3,8.25,11,37.5,100.0,0.0
40,squared_error,4,2.25,9,25.0,72.28,10.02
60,squared_error,2,7.75,19,0.0,76.28,6.75
200,absolute_error,10,5.0,8,37.5,100.0,0.0
130,squared_error,9,1.25,14,25.0,74.09,7.42
40,poisson,1,9.0,9,0.0,77.58,6.36
90,poisson,20,0.0,2,25.0,74.34,7.34
170,poisson,5,3.25,12,25.0,74.88,7.18
100,absolute_error,7,4.5,2,37.5,100.0,0.0
130,absolute_error,18,4.5,5,37.5,100.0,0.0
90,squared_error,2,3.0,6,0.0,81.62,10.67
30,absolute_error,2,9.5,12,37.5,100.0,0.0
40,absolute_error,12,0.0,14,37.5,100.0,0.0
100,squared_error,5,4.0,19,0.0,76.29,6.75
150,absolute_error,8,7.75,1,37.5,100.0,0.0
90,squared_error,2,9.5,9,25.0,73.1,7.73
40,absolute_error,14,9.25,9,37.5,100.0,0.0
90,squared_error,18,7.75,17,0.0,76.44,6.7
180,absolute_error,3,6.5,1,37.5,100.0,0.0
40,absolute_error,20,9.75,5,37.5,100.0,0.0
90,absolute_error,14,0.25,15,37.5,100.0,0.0
50,poisson,8,10.0,17,25.0,71.71,8.16
140,squared_error,20,5.0,3,25.0,72.74,7.84
130,poisson,13,2.5,4,25.0,72.44,7.93
70,squared_error,5,7.25,2,25.0,73.31,7.66
190,absolute_error,3,1.25,14,0.0,99.56,0.59
100,squared_error,14,2.5,2,25.0,72.21,8.0
60,absolute_error,7,3.0,16,37.5,100.0,0.0
110,poisson,4,5.75,14,0.0,75.04,7.13
50,poisson,2,8.25,17,25.0,73.42,7.63
160,absolute_error,15,2.75,7,37.5,100.0,0.0
40,absolute_error,7,0.0,14,0.0,98.96,0.28
150,poisson,4,5.0,1,25.0,72.89,7.79
130,squared_error,1,7.0,1,25.0,72.87,7.8
80,poisson,13,4.25,4,25.0,69.0,9.01
10,absolute_error,7,5.5,6,37.5,100.0,0.0
190,squared_error,17,8.0,10,25.0,73.21,7.69
200,poisson,12,8.75,20,25.0,70.79,8.45
160,absolute_error,18,3.25,7,37.5,100.0,0.0
160,squared_error,17,4.25,18,25.0,72.22,8.0
180,poisson,18,5.75,17,25.0,72.25,7.99
90,poisson,7,6.0,4,25.0,72.73,7.84
170,absolute_error,10,6.5,11,0.0,99.75,0.07
50,poisson,3,6.75,17,25.0,70.22,8.63
90,poisson,12,1.25,4,25.0,72.2,8.01
180,absolute_error,8,5.0,11,37.5,100.0,0.0
70,squared_error,12,5.25,17,25.0,74.78,7.21
80,poisson,1,0.5,20,37.5,73.72,19.04
20,poisson,7,1.25,9,25.0,72.59,7.89
120,absolute_error,17,1.75,13,37.5,100.0,0.0
150,squared_error,3,8.0,1,25.0,74.5,7.3
30,poisson,9,6.0,8,0.0,76.54,6.67
200,poisson,18,8.25,14,25.0,71.64,8.18
100,squared_error,7,9.75,8,25.0,74.91,7.17
60,squared_error,13,9.75,9,25.0,73.25,7.68
190,poisson,2,2.5,19,25.0,74.15,7.4
20,squared_error,13,8.0,5,0.0,76.32,6.74
20,poisson,20,5.25,19,25.0,67.43,9.51
10,poisson,9,9.25,14,25.0,73.03,7.75
30,squared_error,1,7.0,1,25.0,72.44,7.93
120,absolute_error,7,1.25,7,0.0,99.65,0.09
30,squared_error,12,1.75,1,25.0,73.68,7.55
30,poisson,14,9.0,19,25.0,72.95,7.77
110,poisson,8,2.5,4,25.0,71.99,8.07
150,absolute_error,20,6.75,19,37.5,100.0,0.0
120,squared_error,6,2.5,18,25.0,74.91,7.17
20,absolute_error,20,8.0,17,37.5,100.0,0.0
40,absolute_error,17,3.0,4,37.5,100.0,0.0
120,absolute_error,10,8.5,6,0.0,99.31,0.19
190,poisson,12,8.75,20,0.0,75.25,7.07
120,absolute_error,14,8.25,16,37.5,100.0,0.0
30,poisson,7,3.75,9,25.0,72.59,7.89
20,poisson,1,4.5,9,0.0,76.64,6.64
120,squared_error,9,8.75,11,25.0,71.98,8.07
180,absolute_error,18,3.75,3,0.0,99.77,0.06
140,absolute_error,20,3.25,14,37.5,100.0,0.0
200,absolute_error,16,3.5,12,0.0,99.79,0.06
70,squared_error,6,4.0,4,0.0,75.25,7.07
30,absolute_error,5,0.5,5,37.5,100.0,0.0
70,absolute_error,19,8.25,1,0.0,99.4,0.16
170,poisson,20,4.0,14,25.0,73.49,7.61
140,poisson,19,5.5,5,25.0,72.34,7.96
140,squared_error,16,7.75,10,25.0,72.46,7.93
10,squared_error,2,9.0,12,25.0,56.8,12.78
10,poisson,9,9.0,18,0.0,75.66,6.94
180,absolute_error,8,7.0,20,37.5,100.0,0.0
50,poisson,8,0.75,17,0.0,76.75,6.61
120,absolute_error,1,7.5,20,37.5,100.0,0.0
20,poisson,1,8.5,7,0.0,77.52,6.38
20,poisson,1,0.75,15,25.0,77.8,10.94
60,squared_error,13,4.0,18,25.0,73.32,7.66
60,absolute_error,10,2.5,13,37.5,100.0,0.0
160,absolute_error,18,8.5,8,37.5,100.0,0.0
130,squared_error,7,4.0,17,25.0,74.53,7.29
190,squared_error,7,1.25,8,25.0,75.07,6.52
60,absolute_error,13,0.25,9,37.5,100.0,0.0
140,squared_error,13,1.0,3,0.0,76.85,6.58
200,squared_error,9,2.25,7,25.0,74.5,7.3
160,squared_error,4,10.0,9,25.0,73.37,7.64
80,squared_error,10,6.0,5,25.0,70.81,8.44
90,poisson,18,2.5,8,25.0,72.42,7.94
70,squared_error,19,5.0,13,25.0,74.19,7.39
120,squared_error,14,4.5,3,25.0,72.44,7.93
40,poisson,6,0.25,1,0.0,79.55,4.59
200,absolute_error,4,6.0,16,0.0,99.79,0.06
70,absolute_error,2,3.5,7,37.5,100.0,0.0
10,absolute_error,8,9.75,15,37.5,100.0,0.0
110,absolute_error,12,6.0,9,0.0,99.62,0.1
140,poisson,6,1.0,20,25.0,73.59,7.58
100,poisson,8,6.25,12,25.0,74.69,7.24
200,squared_error,14,2.75,6,25.0,72.51,7.91
110,absolute_error,20,9.0,1,37.5,100.0,0.0
150,poisson,15,1.25,2,25.0,73.65,7.56
60,absolute_error,8,0.5,14,37.5,100.0,0.0
30,poisson,20,4.75,14,0.0,75.66,6.94
10,squared_error,16,9.25,12,0.0,75.66,6.94
170,squared_error,5,4.25,15,25.0,74.56,7.28
20,squared_error,12,3.75,10,25.0,72.59,7.89
110,absolute_error,2,5.0,17,37.5,100.0,0.0
190,absolute_error,11,6.25,7,0.0,99.78,0.06
140,poisson,18,8.0,18,25.0,73.25,7.68
60,absolute_error,20,8.75,18,0.0,99.31,0.19
110,squared_error,6,8.75,3,25.0,73.66,7.55
130,squared_error,19,6.75,6,25.0,73.94,7.47
160,poisson,9,4.0,9,25.0,74.44,7.32
130,absolute_error,5,2.0,13,37.5,100.0,0.0
160,squared_error,3,1.0,4,25.0,73.56,7.59
190,absolute_error,13,8.25,1,0.0,99.56,0.12
110,squared_error,16,0.5,16,25.0,72.75,7.84
120,poisson,7,10.0,15,25.0,74.49,7.3
160,squared_error,5,5.25,8,25.0,74.58,7.27
150,squared_error,8,6.0,18,25.0,72.81,7.82
80,absolute_error,1,7.0,1,37.5,100.0,0.0
130,absolute_error,8,8.25,17,37.5,100.0,0.0
170,poisson,13,1.5,7,25.0,74.07,7.43
30,absolute_error,18,0.25,16,0.0,98.61,0.37
160,absolute_error,12,1.0,10,37.5,100.0,0.0
160,squared_error,1,6.5,9,25.0,73.35,7.65
20,absolute_error,14,8.5,3,37.5,100.0,0.0
40,poisson,8,0.25,10,0.0,76.04,6.82
150,absolute_error,20,4.0,4,37.5,100.0,0.0
120,absolute_error,14,1.75,16,37.5,100.0,0.0
190,squared_error,11,2.5,12,25.0,72.52,7.91
120,squared_error,5,10.0,12,25.0,72.0,8.07
160,squared_error,1,3.0,17,0.0,77.44,9.59
160,squared_error,12,7.75,13,25.0,73.38,7.64
190,absolute_error,6,6.75,18,37.5,100.0,0.0
160,poisson,6,0.25,18,25.0,75.06,6.16
140,absolute_error,7,9.75,13,0.0,99.7,0.08
20,poisson,4,7.75,6,25.0,71.05,8.37
60,absolute_error,2,2.25,17,0.0,99.31,0.19
10,poisson,6,3.25,14,0.0,75.0,7.14
190,squared_error,20,4.75,12,25.0,72.73,7.84
100,squared_error,13,3.5,15,25.0,74.25,7.37
180,squared_error,11,9.75,8,25.0,72.95,7.77
40,poisson,18,1.5,11,25.0,69.74,8.78
